transaction_id,account_id,transaction_date,transaction_type,description,amount_minor,reference_id,utr_number,provenance
01c8296e-4199-48e5-ac01-990528e1b3df,422a91ec-89d6-4f2b-a703-c10bbd71e334,2026-05-07,debit,LOAN/INDANE GAS,-35172082,S2454582,,original_csv
01cc0dc8-4554-4f8d-8012-5cf64d838473,54799c32-a6a8-40e3-ad19-bfffe0c2fc98,2024-10-15,debit,IMPS/BARODA BNP PARIBAS,-161746,U8327326,489454463834,original_csv
01d47b73-2934-4214-9c7b-144b1aa0c10e,1064ebda-2fb2-4492-8627-908ce1a8e7d9,2025-07-26,debit,TFR/NAVI MUTUAL FUND,-7524665,U2892932,673575024921,original_csv
01d6b787-fb6c-4447-b8f4-4a835363be54,b72a1b09-4ba2-4b24-9435-e275de70d3c8,2025-01-24,debit,REV/UBER INDIA,-21537247,U8813760,243413226609,original_csv
01d742e3-6bca-453a-9c0e-6776d5ff0a42,a360737b-79e4-4cbc-8fec-48a3b85ee2b7,2026-03-10,credit,REV/ICICI LOMBARD,24453565,T5202520,804430632149,original_csv
01d7e37e-e9cb-4754-b0ff-cf126293be0d,fc764a5a-7de5-4624-a5ce-c9a2eda83684,2024-11-16,debit,REF/AXIS BANK CREDIT CARD,-3918852,R7001352,142571413497,original_csv
01d873eb-35e1-414e-ab08-d5030ba54a71,806c9b84-9c21-4fdf-87a0-5d78985aa506,2026-06-24,credit,REV/HDFC LIFE,19652842,S9452444,214690765175,original_csv
01d9614c-4c3b-4320-a61e-e39b830902d0,e21c1526-bb6b-4b0f-a866-549ce60453e4,2025-01-04,debit,CHG/HDFC LIFE,-15680393,N6398745,,original_csv
01dd82fd-edf6-4874-ab3b-fe79f0bd9821,e3d6a17f-19dc-437b-b87f-493ee5593231,2025-05-08,credit,IMPS/GOOGLE PAY,3899387,S8347431,573362207841,original_csv
01e0f84c-94a3-4d00-95dd-ebb5e2a9aefe,f120a23c-605b-4ca5-a412-752ee027bdb1,2025-05-31,credit,POS/KOTAK MAHINDRA BANK CARD,4460764,N2276262,128259999883,original_csv
01e1bd09-7fd9-4ecd-8a74-63fc4ef6ca4b,ccae42c2-ab85-4f3c-b813-cc9bcb2e8dc8,2024-07-07,debit,INT/OLA CABS,-2559996,U5212808,915418060524,original_csv
01e92b3d-e3d6-40a6-80bb-3985978e3ee2,a8159276-30df-443c-8cb5-4cc4397551f2,2025-06-14,debit,EMI/MAX LIFE,-3234568,U3149314,966519424070,original_csv
01eb9164-cf73-4b56-8aa2-35f287a6555a,c4a7bfde-49a6-45dc-8d13-be990e123388,2024-04-27,credit,CHG/GOOGLE PAY,30819066,N7954358,,original_csv
01ec076d-8a25-4b19-a9ec-2e6810268405,1453b29e-e6ca-41cd-929c-11c0c4d40949,2024-03-20,credit,FT/Lad Ltd,36554136,U3941647,500340642155,original_csv
01eca2ed-2f4d-4827-a89f-b98a58638a6d,175029cf-c95c-4914-93db-0bc761c248a7,2025-10-09,credit,CHG/SAMCO MUTUAL FUND,15420867,U2278444,913260362693,original_csv
01f5cc06-1935-4af9-af7b-0ebdbc0533f0,0fd9e838-e78c-48e9-87b9-6c8a49746c9e,2025-05-05,debit,REF/GROWW MUTUAL FUND,-2497410,T4488992,572386680228,original_csv
01f5e690-b0fa-4318-bc1e-7695e51693e5,9b027360-31a1-4ce6-ae69-82fcd34bdaaf,2024-04-13,debit,WDL/Oza Group,-33775505,R8000672,711618519709,original_csv
01f90e53-d245-4e92-838d-6f6f137b313e,ae3bff35-d96f-4a24-927f-d342e9282971,2026-08-16,debit,NEFT/RAZORPAY,-30927726,R4771115,595979320294,original_csv
01fc9b43-2b5c-495d-8923-3f669a3494dc,ce6e3729-2020-4d5d-977f-41cf6232b6d6,2024-06-12,debit,NEFT/MAKEMYTRIP,-262972,I1875363,,original_csv
01fdda55-7704-43e3-ac01-9ab345f22e68,e06f4ea4-62b5-44c8-bfe8-5a5e804548ff,2024-02-24,debit,CHG/PHONEPE WEALTH,-3407970,R2843674,172106235967,original_csv
01ff495f-a1f5-4eb2-9205-cc7812eeff15,4f2038bc-20a8-4151-9f96-16e2d31820eb,2025-09-26,credit,POS/PHONEPE WEALTH,3588255,R8319800,298908968420,original_csv
01ff53d2-2568-4b3d-ac33-d67aa6e7c4f4,a22110c4-8fd5-419c-be1b-c119c12266f1,2025-05-13,debit,"RET/Srinivasan, Chaudhari and Mutt",-1010764,,606538752694,original_csv
02012284-73fb-4703-8d2e-4b540553d0ed,501e62f1-cecb-442e-88d3-69d5f8b94837,2026-04-17,debit,CHQ/CHOLAMANDALAM MS,-42297745,S4538619,364381936248,original_csv
020506a6-d710-4b58-a3d0-4a615a2b6dd0,39aab061-9765-4af3-a84c-3e1041940beb,2025-02-02,credit,IMPS/RELIANCE GENERAL,4500103,S6177551,,original_csv
02073601-2d83-4182-8636-d09897440b8d,7622105d-4991-4fe6-bdbf-f11a9965ddd9,2024-10-05,credit,INT/SPENCER'S RETAIL,444836112,I1717245,193143295037,original_csv
0208778c-3f7d-43f7-938e-333f09cad2a4,928e9fda-c3dc-4dc3-a9b7-0ef6e68803f5,2025-08-02,credit,WDL/LIC OF INDIA,2936375,R4667785,522531529745,original_csv
020be4da-9428-4f24-924b-0c5c477ad388,237c6b41-bade-4128-8c76-51395857fa10,2025-08-24,debit,UPI/CCAVENUE,-11435181,,424615535502,original_csv
02127705-3e11-4119-a255-baee6632fbe4,74d03b2f-ebbc-4688-a681-dadc8851b80b,2026-09-04,debit,RET/RELIANCE GENERAL,-2420078,T6488912,628250858680,original_csv
02128df9-fc13-4fad-ae61-e431ce9f2919,62835c41-44c1-41c5-b58d-ea642dba5bba,2025-01-21,debit,CHG/Sundaram-Narang,-3413703,U3152984,674762145139,original_csv
0214087c-2c39-412f-9bdb-a182e2da1e34,092e5277-9b72-4740-bcd3-7f1f53d26ecd,2024-03-09,credit,NEFT/VODAFONE IDEA,3259199,S9173250,962510825931,original_csv
0214faba-faeb-4e5d-ba11-3d8904f7f4bf,8948dd2a-4b0b-42b9-ab7a-ef33222bf554,2025-12-12,debit,TFR/PETROL PUMP,-3355853,U6025033,,original_csv
02162daf-92ca-403e-a0b6-4ea8d3897d4f,f69bee47-bf14-4623-81c0-ad94e7788a10,2026-07-13,credit,REF/GOIBIBO,4624467,S3342790,483862030311,original_csv
021a67be-b135-47e5-aa23-dee541323345,99f69f73-aaf6-4a37-9fcd-2cc6254dc034,2025-03-09,debit,FT/KOTAK MUTUAL FUND,-11201238,,617876253813,original_csv
021bd8cc-4b0b-4179-b8c9-82153f48148e,f9bf536a-da09-4ef3-8323-a2142c55101e,2025-01-30,debit,DEP/ICICI PRUDENTIAL,-38678891,S1928628,354148523714,original_csv
021d44c8-7c33-439f-b1a1-70955477b550,5a3c84cc-fbcb-4a71-8195-ea67f42d948b,2026-07-07,debit,WDL/SWIGGY,-2917483,U9537666,860777307066,original_csv
021f8652-9f1b-45c1-abce-200a2d6a0e7c,bb9813f9-df37-4c17-b4c4-139eac431df8,2025-04-27,debit,INT/SELECTION ELECTRONICS,-4794757,U6543658,209583273733,original_csv
021f9cf7-1d54-4c01-aa9f-5907e0c8956f,2cf85b23-11e5-484c-bcdd-e00dc3d274b5,2024-11-25,debit,TFR/JIO INFCOMM,-3908092,U6290220,,original_csv
0224ac17-b6ba-4bdb-be80-ab6500b07b18,1230e7a7-84a0-4390-b7c6-7c910218b432,2026-03-24,debit,DEP/AIRTEL PAYMENTS BANK,-28421204,S8364794,,original_csv
0225659a-8392-407f-a5e8-ee5253668294,686d3e51-bafe-43a9-b367-a7c5fc455bfa,2025-01-28,debit,REV/ORIENTAL INSURANCE,-1321888,S8477706,415932135076,original_csv
02276848-7e9e-4c2f-a213-725eec3a23d6,c392d24c-2e1c-4bdd-a6fd-5f6570258eb8,2025-12-21,credit,INT/BILLDESK,281866921,I4021789,158762292691,original_csv
022e7e23-ccc9-4c1b-989d-1faa897df5ef,bbceb395-6f60-46a2-9fc4-f005fb6754da,2026-05-24,credit,UTIL/ICICI MUTUAL FUND,2246049,I3842488,,original_csv
022f8300-bbed-4086-9c2c-214ca0a87a21,1a847de4-879e-4d6e-b84b-0b32dbb35cdd,2025-01-02,debit,REV/CHOLAMANDALAM MS,-4089745,I8538492,648877906084,original_csv
02305ca9-82a4-4e28-8bad-e26fc9c8743b,9c9f5e88-8cb5-42c6-b31e-d0f9bfbd5c32,2024-09-23,debit,EMI/SBI MUTUAL FUND,-42565101,,,original_csv
02339936-3901-4648-8029-3ebdd8427a4f,64a13552-008b-46f0-9a21-782603988644,2025-10-01,debit,FT/DMART,-12046085,U1630183,757369445012,original_csv
023b5d7b-92cc-4889-ac76-d4856a86c0e0,afba3a14-acd9-4715-9963-b735b5fbb953,2025-07-29,credit,"UTIL/Walia, Sidhu and Toor",8942555,T8723095,,original_csv
023e4ce1-93a9-4177-a1b6-b7256207b1f1,1c362a91-1cfb-4717-b7b4-8d1234df913a,2024-08-18,debit,RET/FRANKLIN TEMPLETON,-5126991,U5786639,585957329664,original_csv
023f0416-b920-4a6f-8c7b-f59d744e16f9,cb2dcb66-971e-4454-8810-31add21daedc,2025-08-15,credit,SAL/MSEB,42933259,I7303631,973233239577,original_csv
0243e4ce-6e94-46e4-ab68-740eb2c4524d,6022d73d-57e4-4e18-8ea8-fb9a60378fc3,2025-09-18,debit,INT/Kannan and Sons,-38925631,S4377491,899852306366,original_csv
0246e602-5a38-4655-834f-c4ce51bbf519,28f4b5b0-25e6-45c9-9f9e-8dba076dc51d,2025-10-05,credit,REF/Dhar Ltd,79154934,I7623505,623982768395,original_csv
024af630-364c-465b-b939-68cd0735e764,d984e6da-11d6-4d74-a236-7f669f92c64d,2024-01-05,debit,UPI/KOTAK MAHINDRA BANK CARD,-3653046,N2619169,793673096027,original_csv
024b285f-c5a4-4a7a-9d03-42f5c733c817,71c7271c-6e00-4871-b6e5-3bbd81358077,2025-08-24,debit,CHG/BSES RAJDHANI,-53041,N7708850,733831335648,original_csv
024b77ee-b742-4087-922e-c2ebd3e8ad7b,f497c5bc-81d0-4b5e-a8f3-6b4666f0b010,2024-04-30,credit,SAL/ROYAL SUNDARAM,2223862,U5542866,,original_csv
024bbf12-d024-4a58-9606-4c7759b257e3,8d5945bb-65e6-4155-9939-157b6760ff02,2025-11-11,credit,CHQ/Banerjee-Gaba,923090,I8793158,119666785838,original_csv
024c2dcc-06c1-4d81-acb0-4932d62a4bb3,73d062f7-16bc-4397-a2b3-5fb01031618b,2026-03-23,debit,DEP/Sengupta Inc,-1206559,N4870187,,original_csv
024d663a-2bd1-4647-b857-9d57e2178827,c351ddf6-e374-4e55-ab97-996f931da03c,2026-08-09,credit,TFR/INSTAMOJO,44771758,I4892402,455807485710,original_csv
0257de43-a4d4-4258-815a-f5e60beee075,1d98509d-37ac-4507-80ed-714e7ffd0cf5,2024-05-23,credit,UTIL/Ahluwalia and Sons,4449057,T9324732,974997175213,original_csv
0258137d-411f-47a5-a02e-061016688267,d1a6097e-d124-4b7c-9f4e-c30356f6f3bb,2026-03-12,credit,CHQ/UBER INDIA,32378747,U9954574,665085978125,original_csv
02596c6f-c8de-46a2-82ed-a6b8f44b138e,e558c415-b5a2-4a2e-b68c-419a4af62543,2024-03-29,credit,REF/FRANKLIN TEMPLETON,4815197,R4418194,321613355090,original_csv
0259c79b-52b5-471c-a5df-a2ca3e7d3653,20f81edb-f06c-475d-a173-5d935f7cacef,2024-02-25,credit,LOAN/ZOMATO,4101986,T1082782,660752706816,original_csv
025ac4b8-ad27-48f7-bfbe-93c8b5bcf497,93cdf7ab-532c-4d1e-a443-a26b10046fce,2025-06-02,credit,IMPS/Thaman LLC,36405864,I9089102,,original_csv
025bafe6-589c-4267-81f2-653cde78127d,ae28ca07-7c66-4687-a328-9475e3fdc51a,2026-06-02,debit,RTGS/ICICI MUTUAL FUND,-2100997,S1234957,,original_csv
025ccaaa-f7fc-44ae-8254-415debbd3bf7,7c7fbe96-e681-4290-8a4e-d75ae6b1deab,2024-07-22,debit,INT/ICICI LOMBARD,-2768795,I1568580,650659279868,original_csv
02604a9c-87d6-4265-8f57-fb497ae52600,172212b3-46e0-4374-ae74-fa2e64d224b0,2026-08-15,credit,NEFT/KOTAK MUTUAL FUND,2833735,T3922825,812598353797,original_csv
02681b09-ba48-4e24-9d8e-c4d1a4874656,f5623493-a7ea-4d99-ac3b-aac24c1c5449,2024-07-06,credit,FT/FLIPKART,3236142,I3006653,,original_csv
026d5b8b-994a-4837-bf47-ad58f3868d28,f31abfef-b14f-42ea-b2d8-cc6c1c18678a,2024-04-21,credit,IMPS/NEW INDIA ASSURANCE,349387653,N9358622,,original_csv
026df742-2d6e-49d9-9840-7292e0813d3f,a3a97df7-154e-42a0-9eeb-c3b8eb98bf59,2024-10-01,credit,UTIL/BAJAJ ALLIANZ GENERAL,4584585,T8514651,,original_csv
02794eb1-a962-4da1-b8c7-3ce089ed715e,6feeb257-671d-40bc-8bf6-186013af0617,2026-07-17,credit,IMPS/Date Ltd,3972279,S2600981,991565688242,original_csv
027a5de5-8388-4fb3-872d-37fec36910d7,26e4492c-424e-49eb-be30-2fe876ad4719,2025-08-25,debit,LOAN/Misra-Mall,-3038692,N2634985,,original_csv
027b4b48-e3da-4051-a570-fd34b69c2a1d,5d14f372-c97e-4049-b444-6e1e13255a91,2025-11-24,debit,UPI/AIRTEL PAYMENTS BANK,-2078278,I7146708,,original_csv
027e671f-3588-49bd-b13b-19ffa191c09d,ad194578-7ee2-429d-bea5-092d9938899a,2025-12-17,credit,EMI/MSEB,3855663,R5474829,695676235519,original_csv
02846693-24f6-4c49-8adc-eccbe1e4a8f7,49836ea4-b7f9-41b4-9624-ef1e4493fd2f,2025-01-29,debit,TFR/PETROL PUMP,-19161355,U5614885,,original_csv
0284e943-4351-4a09-90f5-cf83aedb3ab7,2b5a5950-b17b-4b5c-8536-34d00183cd3c,2025-06-10,credit,ATM/ICICI BANK CREDIT CARD,24078916,N6516327,571917163186,original_csv
0287f4ee-660d-4aaf-b024-86c8907a5937,fc8fdbaa-e4ba-4d84-9836-c777090a4a4d,2024-03-04,debit,TFR/BIGBASKET,-2889993,N9538414,658617202729,original_csv
028ab8a6-f9f0-4527-a664-a183a62f06d5,a0bfa2cf-622a-46f1-a819-549837937d9a,2025-03-25,credit,CHG/MSEB,1851632,R8487978,442866077352,original_csv
028b84ac-4c3e-4fb6-b627-cc1ba1a1866c,6340f80c-6bf0-4299-a3c8-0eaa093feb61,2025-01-28,credit,UPI/Walla-Lanka,242922,T8159409,473380833294,original_csv
028d6135-dcb1-4f7c-b6d5-c69d18f1ab33,99b085e3-18f6-4a43-b596-95f924507ac5,2024-05-04,debit,RTGS/IFFCO TOKIO,-3498663,I2850591,,original_csv
028f7762-6644-4066-b1cd-c5c194111acc,71c7271c-6e00-4871-b6e5-3bbd81358077,2025-12-13,credit,DEP/SBI MUTUAL FUND,3752523,N1172034,924305441895,original_csv
028fc7d7-069d-483c-afdc-801b2b133b42,b5258d18-1279-48c6-b1c2-a69dd1c23a80,2026-03-08,credit,FT/Gade Group,36295050,R1549814,,original_csv
0290478b-4215-4c46-a32c-209c70005536,6b08e044-cb85-4a75-9428-3f050c8a81f7,2024-01-01,debit,REF/NAVI MUTUAL FUND,-6242065,R7641962,878645641184,original_csv
02933114-e0d4-41b1-8aef-315667ca8dd4,579d4dcb-6018-4f66-be4f-9701995dd1c8,2024-09-01,debit,FT/HDFC BANK CREDIT CARD,-1237874,S8240121,535872764199,original_csv
0293447b-df4c-488a-b138-22255770d804,5ec1b1b0-b7d3-4690-91dd-2bf17a3ae53e,2024-04-22,debit,NEFT/NATIONAL INSURANCE,-3015330,R8014875,102084165271,original_csv
02955dd9-71d6-4b56-85c7-9e5db8263bf7,4652d922-bc2d-4d26-bfd0-ee417a48cb12,2025-02-20,credit,EMI/MAKEMYTRIP,13889944,T9244611,,original_csv
029769d5-e133-4ebb-857f-26de17cfd6a3,da168b60-cba1-4c6e-bbbd-18dbff81046f,2026-04-19,debit,LOAN/ICICI LOMBARD,-1678048,U7322993,656312762897,original_csv
0299506e-9655-444a-832b-eb310a2e7771,b71f75f2-c8a8-4d73-96fa-41063cc8a658,2025-06-29,credit,EMI/DSP MUTUAL FUND,1841414,S7736473,,original_csv
029973f8-aedf-4508-a752-516733ec7558,3783cb87-5ced-440a-8c40-2f490407c4d0,2024-02-12,credit,UTIL/MAX LIFE,2230476,I4997104,,original_csv
029c66d4-5f05-420c-b033-fb3b42c76820,9a2d66f8-b605-4ed2-bf29-27fbc6455513,2024-10-04,debit,INT/Nayak-Gaba,-4053328,S3829521,,original_csv
029f7786-7f73-4314-bc7e-869db5156d34,2ccaab0b-daa2-451a-84f0-8063511b4db3,2024-01-30,credit,LOAN/Hayer Inc,32228818,R7240109,,original_csv
02a4e26c-e386-4e3f-ae93-8fa8ea28212a,6f06d5b2-34fc-45e3-aaac-c7648533ef38,2026-05-19,debit,INT/NIPPON INDIA MUTUAL FUND,-1724928,S6080643,,original_csv
02a6be92-7eda-4afe-bff1-23963159f699,e3e672d1-2c00-4d2b-96e0-61a87d53fb7d,2024-06-04,debit,FT/ZOMATO,-652954,T1004924,432055899140,original_csv
02a900a5-f0b2-4a45-8d91-af571bd8f811,6472450d-5e17-4b7d-a032-c571180f087f,2024-07-20,debit,NEFT/ADITYA BIRLA SUN LIFE,-4377608,S8663939,168172044896,original_csv
02ab9107-2c61-49d3-8136-9f5278071a4b,8bdf7847-fc58-484b-b882-d0ddc337ba71,2026-02-21,debit,RTGS/TATA AIA,-22016784,N8925606,860359737284,original_csv
02b1132f-2444-45f4-9c01-c7e8144678fb,876a6853-7675-48b7-9436-5171b0d4be52,2026-02-17,credit,NEFT/AXIS BANK CREDIT CARD,467679,N2534237,420366636665,original_csv
02b2b68f-2f91-46e5-a798-f4d1f3361514,f638c13e-004a-4191-8f51-44eabd8f5cbf,2024-04-30,debit,SAL/SELECTRICITY TWO PRIVATE LIMIT,-45966307,R3655796,,original_csv
02b6da67-cd9f-4de8-9cbd-8511452196d7,26575479-18ff-4877-85f8-ece3da36304b,2024-12-13,credit,CHQ/UTI MUTUAL FUND,4000773,R9700905,880121035898,original_csv
02b7ac23-9a29-4433-b0b9-8440c333cd4c,6340f80c-6bf0-4299-a3c8-0eaa093feb61,2024-12-21,debit,FT/IFFCO TOKIO,-10310367,N6700871,620306290812,original_csv
02bbc1d8-7957-4097-843a-94d562b516d2,f9bf536a-da09-4ef3-8323-a2142c55101e,2025-01-08,credit,DEP/GROWW MUTUAL FUND,10113293,N3216545,710306873034,original_csv
02bcbef9-19f2-49b8-a5a1-1ed6120867e6,4b112e30-9c41-4734-8d57-c15624d8784a,2024-05-08,debit,NEFT/AXIS BANK CREDIT CARD,-1719111,,,original_csv
02c883d9-378f-4d5b-923e-e3a034117f16,a00d8daf-239f-49ab-92a6-d102f4fda33f,2026-03-07,debit,FT/CHOLAMANDALAM MS,-2073269,N8679018,497350502027,original_csv
02c97827-fa1b-4415-9b97-8ff6aba93ac5,1d1306d0-7146-471f-aacc-544ee5bea4d3,2024-02-12,credit,UPI/UNITED INDIA INSURANCE,3402474,R1663984,,original_csv
02d169f8-e337-4a7f-aa7b-32be0f423629,2edc2921-7e37-40f2-8798-8295ac14d8b4,2026-04-06,credit,CHQ/SBI CARD,48623294,R3118902,,original_csv
02d22404-a3b4-4ba0-9e1d-5c2402c29f25,e0c373a1-0e02-4b68-9a39-c41977fdae01,2024-01-31,debit,REV/BSNL,-3649008,I7092445,,original_csv
02d4c2f1-0bba-4bee-afd5-cbec1a5e15fd,7e75a696-19fb-4d0e-a6ce-3879d0262ebd,2025-08-19,debit,ATM/NEW INDIA ASSURANCE,-2252860,U3814021,,original_csv
02d9290c-6c3e-479b-9f8b-df8c53b5cd78,eb5d043c-4a63-42e6-8579-63ba00d26958,2025-03-03,credit,ATM/TATA MUTUAL FUND,98314,S5104858,725983487387,original_csv
02dc0332-a992-4c09-b3a3-7e1d381a42b6,02665b17-9e22-4df0-974c-a4f4e58ff9dd,2025-01-05,credit,REV/AIRTEL PAYMENTS BANK,42854258,T5056598,726520661871,original_csv
02e0003d-973a-4ea3-8e0f-db0e2f6e8fc8,e3fe1a73-0e43-4c63-9b49-233a92dca926,2025-05-01,debit,EMI/TATA MUTUAL FUND,-2289431,N1900816,245598591969,original_csv
02e0ac03-1339-4fd4-a3ba-0f3abd402836,3a8d9540-7282-46f8-9831-c419070790ca,2024-04-02,credit,"REF/Bhavsar, Pandya and Kothari",4644113,I5204256,965129394584,original_csv
02e1c3f5-c933-4482-932e-fe7d7eb9a44c,51ac5ba7-c346-42d2-bff6-5609dfbf2067,2026-05-12,debit,DEP/SWIGGY,-4705539,R9822831,350460485957,original_csv
02e32328-5867-4ed4-9ded-e8ed8fdf3248,9bbbcf32-2d78-4441-809a-ea8d8a0e2b41,2024-03-05,debit,LOAN/DSP MUTUAL FUND,-28675295,S4003193,930225121344,original_csv
02e8ae40-3484-44a7-b3b8-431189451582,b68c7554-8484-4bcc-b322-5578a25f3774,2026-02-20,credit,CHQ/Setty Group,2693992,T4988157,978046933986,original_csv
02ea9355-8897-4daa-9c59-4694d08c9761,ae093aff-c18e-425e-accd-95347e8b3f37,2026-05-16,debit,UTIL/CLEARTRIP,-3935626,T7820210,259243080297,original_csv
02eb7658-c35a-4524-af79-a4cecd47d582,f69bee47-bf14-4623-81c0-ad94e7788a10,2024-08-30,credit,TFR/SUNDARAM MUTUAL FUND,2415734,S2245510,259368888377,original_csv
02ed919c-092a-4030-831b-8012d17a2c07,a7fca901-10fa-4890-999f-4021f1281941,2025-12-04,debit,"INT/Gokhale, Tara and Arora",-2424424,T3872847,,original_csv
02eeb4eb-ad17-410b-8bee-9d17f4a1b597,14221eaf-283e-4340-abc4-dd08b2941107,2026-04-21,debit,DEP/PAYTM,-19879377,U3023493,608567243030,original_csv
02f41a69-6e56-459f-b89b-3ec91ef9699f,333edf0a-9cbe-4c07-a6c7-7ff5145f5a66,2025-10-05,debit,TFR/BAJAJ ALLIANZ,-3515799,U5029750,391406367188,original_csv
02f50e4e-f728-4b9f-8283-2b9dbe456022,5d14f372-c97e-4049-b444-6e1e13255a91,2025-06-25,debit,RTGS/ICICI LOMBARD,-2225679,U3771443,537874854956,original_csv
02fc20e0-63d0-45a0-b60a-82415e8f62ea,90d3e6f6-5ba1-4290-8aa3-cc1ae6fb7c41,2024-07-01,credit,"INT/Mall, Nayak and Brahmbhatt",495757779,S2487693,354701643797,original_csv
02fcc7c0-5d5e-4518-ae7d-e29b51e163fa,83c7108d-7aea-4861-9605-313f8523f363,2024-05-30,debit,EMI/ZOMATO,-3514770,I3763583,201829542661,original_csv
02fd9dc6-d004-46b7-a253-fb5175fb6bcd,68868939-a28c-4d11-8000-dbfc7c4f57cd,2024-02-23,debit,CHG/HPCL,-40981837,S8418511,502036469497,original_csv
03001959-4478-4f96-b06e-68abe7adcfc1,810b523b-b79c-4daa-bb29-5071dad08c38,2026-08-16,credit,LOAN/SHELL,805067,N8121835,668086515708,original_csv
0300da00-f368-4b8f-9dbf-11143f803d68,d2870253-9acb-4c36-a6a6-e38d0eb6c842,2026-08-17,credit,REV/HDFC MUTUAL FUND,4966042,S2006568,825208910227,original_csv
03019624-263b-4f1f-9d06-08c478169431,9bd86acd-7015-4c50-b126-abcb62cf8326,2024-10-24,debit,EMI/RELIANCE FRESH,-22400517,N4579309,330216175100,original_csv
030a06f6-a234-4234-803f-ff33da753ac6,9547a959-508c-4734-9b7e-36a56b45c5b1,2025-10-09,debit,TFR/GOOGLE PAY,-4145329,R3077636,997126274153,original_csv
030ee4f9-941b-49e1-ab7e-74aa8f8e4e93,75a9e689-5e05-4188-bd41-73fe7722b37d,2025-07-30,debit,LOAN/Ganguly LLC,-1371349,S9616357,310391528830,original_csv
031717ad-ee8a-48e8-bea2-239add81b80d,9f90e24f-45e0-41d2-bc9d-204b6b347ff5,2025-07-30,credit,EMI/ETMONEY MUTUAL FUND,4033619,S7667707,111588441835,original_csv
031a391d-71f7-49c0-bbe0-f0adee0e009a,80e3bedc-b1f0-4ab1-8bc9-025201ed3552,2025-06-17,debit,UPI/QUANT MUTUAL FUND,-970091,T2710684,,original_csv
031d96b5-43a7-4ed5-b181-579431f7d3c8,e3665801-88cd-4bdd-886d-4edbccf73220,2024-08-24,credit,FT/VODAFONE IDEA,18847114,I9856373,,original_csv
031e02fe-3093-4e5a-9351-173bcd2fbcd5,0601adce-ce54-455b-8140-08513f2dc1d5,2026-06-28,credit,IMPS/PHONEPE,4786679,,814401365910,original_csv
03276545-72d1-4b62-8517-68a1eaf60cff,3a1d732e-d1dd-40f2-b5d3-7ce665e98f74,2024-11-03,debit,POS/BAJAJ ALLIANZ,-977377,T3308795,913706923973,original_csv
032877f5-fc9b-4dc4-8ba3-fa220a172e7e,7a3d8fad-e835-4869-b47b-1619f61293ec,2026-03-07,debit,ATM/L&T MUTUAL FUND,-849019,T7978416,376079682305,original_csv
03295b21-4ade-4b57-8a86-bcb881b129e3,94fc5379-e3ac-4fd2-a3b1-c334995c39f5,2025-10-25,credit,"TFR/Sawhney, Padmanabhan and Cheri",609177,U6747110,,original_csv
032ada1f-08f8-4080-8269-75b035e59208,e01d239d-2042-4f49-956f-69317007d3d1,2025-02-18,credit,REF/TATA MUTUAL FUND,2204616,R2292455,,original_csv
032b14fb-6baa-44b7-aa26-3f0e5064bc68,5b8aee27-2795-44bd-a142-6145d11609cf,2025-08-24,debit,DEP/SELECTRICITY TWO PRIVATE LIMIT,-22829066,U2450416,474334379274,original_csv
033252ab-c910-4feb-a3bb-cefb0c8ac68a,a78dc517-d987-41f8-98a9-6d8bbfc362ed,2026-03-25,debit,EMI/TATA AIA,-48755142,S3932996,379923502452,original_csv
0339244b-00fd-4f4d-b607-04876674219f,24934eb0-a867-4a59-bf9a-009df2f6187a,2025-10-29,debit,EMI/VODAFONE IDEA,-4785935,S5324009,709476106283,original_csv
033983b5-d0b0-485c-88af-6736361cc8b8,f6efad84-9ae2-41d1-bbdf-68ffeaae9bb0,2025-08-18,credit,CHQ/SBI LIFE,1029385,R8192774,436194125094,original_csv
033ed691-0711-440e-86bb-77622d7577ab,375588c7-60e6-40a8-a001-4510972b4564,2025-11-18,debit,RET/ADITYA BIRLA SUN LIFE,-2754486,R2340004,795148728971,original_csv
03476dff-482e-43ae-b1f7-00584cd40a98,d66b10d4-04bf-46cf-a55e-e24b554afac2,2026-06-13,debit,ATM/FRANKLIN TEMPLETON,-4315722,U7712836,454713892226,original_csv
034f4280-5a1b-4c1f-83ef-5ae5e41ba174,4cba32fb-90d2-4384-a894-e945684dfaae,2026-08-15,debit,CHQ/PHONEPE,-1438889,U8373472,374092723996,original_csv
0354e542-0a4b-4997-abdb-d711f9935ccb,09f3add6-0c78-4a7c-a1c7-7a0300c53728,2026-04-25,debit,DEP/NATIONAL INSURANCE,-22224665,T8055835,634696661035,original_csv
0355dd7f-6d61-4bdd-99cf-a89748acc005,2a5a706f-ff6b-4463-ad39-0c567efb20f5,2025-04-18,debit,UPI/UBER INDIA,-1334683,R1158415,518656993361,original_csv
03567bde-ddfd-4fab-a38c-21d4b5d1b979,6200e535-71c7-42da-8195-c6f38356f04c,2024-12-04,debit,SAL/Deshpande-Wali,-27822656,R7486306,,original_csv
0358300d-67f9-4c58-abf4-30d966c89582,e0e84395-b2a0-40f8-a48f-cbcf066ac3c6,2026-04-12,debit,LOAN/ICICI MUTUAL FUND,-3411367,S4711995,972315722966,original_csv
036099b2-b49b-474e-a31b-9a1c140f79dd,64a13552-008b-46f0-9a21-782603988644,2025-07-03,debit,TFR/SUNDARAM MUTUAL FUND,-22682261,N5143900,,original_csv
