payout_id,invoice_id,vendor_id,account_id,requested_date,settled_date,amount_minor,status,provenance
PAY-LEGACY-0471,INV-LEGACY-0471,840839a8-c7ea-5ee3-a49b-4add4123bfcc,ac9e75c7-bbd6-4faa-9e03-1d9be9134a7f,2024-06-10,2024-06-10,3924043,succeeded,synthetic_extension_v1
PAY-LEGACY-0472,INV-LEGACY-0472,2ddcf1b8-1753-56b3-a60a-27ba9b9a0c8b,9db63a5a-4648-4f55-acd1-56a7daa72bb8,2026-08-23,2026-08-23,11379448,succeeded,synthetic_extension_v1
PAY-LEGACY-0473,INV-LEGACY-0473,a37e9aba-5d93-5861-966e-d1a0276f97c2,e8507a2d-743d-4568-a412-229ca620633e,2024-12-17,2024-12-17,4354839,succeeded,synthetic_extension_v1
PAY-LEGACY-0474,INV-LEGACY-0474,f2076f54-1357-59de-8f38-194c67d4f1bf,c822b274-6f2b-4dfd-8832-59afc4cf8df8,2026-01-27,2026-01-27,344968,succeeded,synthetic_extension_v1
PAY-LEGACY-0475,INV-LEGACY-0475,f4850a20-7781-56a4-ba35-69ed5bf54617,8948dd2a-4b0b-42b9-ab7a-ef33222bf554,2025-10-23,2025-10-23,2429669,succeeded,synthetic_extension_v1
PAY-LEGACY-0476,INV-LEGACY-0476,cb594e5f-b964-5154-b88d-6a5b35a1b057,cae978bc-6048-4202-980f-f25d3c412ca9,2026-06-24,2026-06-24,16499369,succeeded,synthetic_extension_v1
PAY-LEGACY-0477,INV-LEGACY-0477,f27aaedd-4c53-5c6f-9527-59387c250723,f4ca551c-2b6e-46d5-a5d5-860c2621dc54,2025-06-27,2025-06-27,195371,succeeded,synthetic_extension_v1
PAY-LEGACY-0478,INV-LEGACY-0478,252d221d-75f9-503d-a310-5720c7e3f003,a6d06594-2aec-4dbb-8d25-a980a46a40b3,2024-06-19,2024-06-19,2157246,succeeded,synthetic_extension_v1
PAY-LEGACY-0479,INV-LEGACY-0479,f1901f67-4ff5-5e3f-b044-a75a954243c5,3ccfe7dc-5771-4ce3-9824-7e2a7556a679,2025-07-27,2025-07-27,3849523,succeeded,synthetic_extension_v1
PAY-LEGACY-0480,INV-LEGACY-0480,a39f87b4-af54-56c4-9630-3a77a007a20e,3f3ba940-4192-4fa8-b520-77771a85c4b4,2024-03-20,2024-03-20,4805476,succeeded,synthetic_extension_v1
PAY-LEGACY-0481,INV-LEGACY-0481,481dfbde-f953-5ec7-81b7-1dcc5910cc57,b3009947-bd27-4081-ba9f-63464e8410c2,2025-08-12,2025-08-12,2365899,succeeded,synthetic_extension_v1
PAY-LEGACY-0482,INV-LEGACY-0482,b8412f27-5f6f-5b52-9764-cc61586ae013,95607974-40a9-4152-9086-55c365de1ed9,2026-01-18,2026-01-18,1189531,succeeded,synthetic_extension_v1
PAY-LEGACY-0483,INV-LEGACY-0483,52499440-76c6-5aa8-96a8-5ee514d1f561,c56a6f4c-a210-41d8-a80a-eb6e0d3cae3b,2025-11-18,2025-11-18,31573644,succeeded,synthetic_extension_v1
PAY-LEGACY-0484,INV-LEGACY-0484,02fa1041-ddcd-5883-8de5-e7279d532d52,0601adce-ce54-455b-8140-08513f2dc1d5,2024-02-24,2024-02-24,4710472,succeeded,synthetic_extension_v1
PAY-LEGACY-0485,INV-LEGACY-0485,abfafefd-f1d4-562e-8578-673570ba6670,79b1e5ea-2fbe-4fec-8a32-3a4a53e6d123,2025-09-01,2025-09-01,42628408,succeeded,synthetic_extension_v1
PAY-LEGACY-0486,INV-LEGACY-0486,f4429e57-7327-591d-a6e0-daa2dc7243ea,55715ee0-332e-40c7-a917-391cd2703ad2,2024-12-12,2024-12-12,3487796,succeeded,synthetic_extension_v1
PAY-LEGACY-0487,INV-LEGACY-0487,fde58e48-cf68-524f-8d70-f1b18d897472,df9f1ade-63f6-4321-9ed3-3b68d7e80a88,2026-02-16,2026-02-16,4302254,succeeded,synthetic_extension_v1
PAY-LEGACY-0488,INV-LEGACY-0488,264879eb-432f-5dec-bb7c-ced8802ee711,7bb6d137-37c2-4548-bb7b-6d084b07c887,2025-11-03,2025-11-03,1442925,succeeded,synthetic_extension_v1
PAY-LEGACY-0489,INV-LEGACY-0489,63316b6c-efd4-540b-8a8c-979177487156,1e335d27-d597-4e85-b697-6a72ea7bd5c9,2025-01-04,2025-01-04,2744215,succeeded,synthetic_extension_v1
PAY-LEGACY-0490,INV-LEGACY-0490,f22ef9ca-1db5-5774-bbe8-bbc1a30be2dd,898ab554-a2c8-4679-9e7c-ca6aad41e1d1,2026-08-30,2026-08-30,37720106,succeeded,synthetic_extension_v1
PAY-LEGACY-0491,INV-LEGACY-0491,481dfbde-f953-5ec7-81b7-1dcc5910cc57,53c3d56d-ef99-4f8e-af02-1ae3b6fea549,2025-10-21,2025-10-21,421215,succeeded,synthetic_extension_v1
PAY-LEGACY-0492,INV-LEGACY-0492,54e16296-56ab-5e7f-9589-3ef42a534f10,ad33f5e0-2377-47bb-a797-25ec45979408,2024-03-07,2024-03-07,4017596,succeeded,synthetic_extension_v1
PAY-LEGACY-0493,INV-LEGACY-0493,2d1d458e-5865-5c48-9509-f6f7545a86e6,425b4a86-d1f2-42c6-8041-6c8e10c168d5,2026-04-17,2026-04-17,657714,succeeded,synthetic_extension_v1
PAY-LEGACY-0494,INV-LEGACY-0494,c85a13a5-eb0d-5389-b144-796391146dd1,23792ba6-8c06-408a-84eb-130739d06813,2025-10-18,2025-10-18,5671678,succeeded,synthetic_extension_v1
PAY-LEGACY-0495,INV-LEGACY-0495,d4a665a9-48e3-576b-91de-883a29363d26,501e62f1-cecb-442e-88d3-69d5f8b94837,2024-07-15,2024-07-15,194170515,succeeded,synthetic_extension_v1
PAY-LEGACY-0496,INV-LEGACY-0496,d664ae70-65f4-522e-991f-cc9e5ad745c8,90cc7550-f8af-41a3-8db0-fcd1c4b49279,2026-06-26,2026-06-26,3848491,succeeded,synthetic_extension_v1
PAY-LEGACY-0497,INV-LEGACY-0497,4e2dd5ef-2c68-5508-b1e5-d4e9a6758cce,09f3add6-0c78-4a7c-a1c7-7a0300c53728,2026-01-21,2026-01-21,3773698,succeeded,synthetic_extension_v1
PAY-LEGACY-0498,INV-LEGACY-0498,6890ddec-c75c-5441-980b-5b0c7953a44c,8d924d79-9f45-4f08-98e3-51dbdf50de0e,2024-04-16,2024-04-16,2340009,succeeded,synthetic_extension_v1
PAY-LEGACY-0499,INV-LEGACY-0499,481dfbde-f953-5ec7-81b7-1dcc5910cc57,26e42613-3577-493f-b256-0503008226bb,2025-04-20,2025-04-20,3622401,succeeded,synthetic_extension_v1
PAY-MISMATCH,INV-MISMATCH,8f88c1b0-076b-5795-b71d-b486d2344bf6,1dcd9b72-6467-4706-a221-bf5b9d6359d7,2026-08-15,2026-08-15,1000000,succeeded,synthetic_extension_v1
PAY-MISSING-BANK,INV-MISSING-BANK,8f88c1b0-076b-5795-b71d-b486d2344bf6,1dcd9b72-6467-4706-a221-bf5b9d6359d7,2026-08-15,2026-08-15,170000,succeeded,synthetic_extension_v1
PAY-MISSING-REF,INV-MISSING-REF,f22c83a8-9d83-5529-a9b5-56b892019de1,1dcd9b72-6467-4706-a221-bf5b9d6359d7,2026-08-15,2026-08-15,45000,succeeded,synthetic_extension_v1
PAY-NEXT-MONTH,INV-NEXT-MONTH,f22c83a8-9d83-5529-a9b5-56b892019de1,1dcd9b72-6467-4706-a221-bf5b9d6359d7,2026-09-01,2026-09-01,30000,succeeded,synthetic_extension_v1
PAY-PAISE,INV-PAISE,f22c83a8-9d83-5529-a9b5-56b892019de1,1dcd9b72-6467-4706-a221-bf5b9d6359d7,2026-08-15,2026-08-15,101,succeeded,synthetic_extension_v1
PAY-PARTIAL,INV-PARTIAL,8f88c1b0-076b-5795-b71d-b486d2344bf6,1dcd9b72-6467-4706-a221-bf5b9d6359d7,2026-08-15,2026-08-15,400000,succeeded,synthetic_extension_v1
PAY-PENDING,INV-PENDING,8463a659-7733-5594-8590-3d7cd66a5c08,1dcd9b72-6467-4706-a221-bf5b9d6359d7,2026-09-04,,80000,pending,synthetic_extension_v1
PAY-PROCESSING,INV-PROCESSING,8463a659-7733-5594-8590-3d7cd66a5c08,1dcd9b72-6467-4706-a221-bf5b9d6359d7,2026-09-04,,90000,processing,synthetic_extension_v1
PAY-REFUND,INV-REFUND,5d74c914-28b2-5787-aa3b-55eaff8775e6,1dcd9b72-6467-4706-a221-bf5b9d6359d7,2026-08-15,2026-08-15,200000,succeeded,synthetic_extension_v1
PAY-RETRY,INV-RETRY,8463a659-7733-5594-8590-3d7cd66a5c08,1dcd9b72-6467-4706-a221-bf5b9d6359d7,2026-08-15,2026-08-15,150000,succeeded,synthetic_extension_v1
PAY-REVERSED,INV-REVERSED,f22c83a8-9d83-5529-a9b5-56b892019de1,1dcd9b72-6467-4706-a221-bf5b9d6359d7,2026-08-15,2026-08-15,320000,reversed,synthetic_extension_v1
PAY-SPLIT,INV-SPLIT,8463a659-7733-5594-8590-3d7cd66a5c08,1dcd9b72-6467-4706-a221-bf5b9d6359d7,2026-08-15,2026-08-15,1000000,succeeded,synthetic_extension_v1
PAY-THRESHOLD-ABOVE,INV-THRESHOLD-ABOVE,f22c83a8-9d83-5529-a9b5-56b892019de1,1dcd9b72-6467-4706-a221-bf5b9d6359d7,2026-08-15,2026-08-15,5000001,succeeded,synthetic_extension_v1
PAY-THRESHOLD-EQUAL,INV-THRESHOLD-EQUAL,f22c83a8-9d83-5529-a9b5-56b892019de1,1dcd9b72-6467-4706-a221-bf5b9d6359d7,2026-08-15,2026-08-15,5000000,succeeded,synthetic_extension_v1
PAY-TIMING,INV-TIMING,88f2432f-d934-52a9-b04a-21e1f88ff115,1dcd9b72-6467-4706-a221-bf5b9d6359d7,2026-08-31,2026-09-01,88000,succeeded,synthetic_extension_v1
