transaction_id,account_id,transaction_date,transaction_type,description,transaction_amount,transaction_reference_id,utr_number
64a0c6f4-d77f-4d5f-8ca0-c0fd0176bb7a,369d0d9e-5689-43df-8dc0-212e2593d85c,2025-10-18,debit,TFR/BHARAT GAS,-116950.25,U4808038,
e3f03de4-fe8f-4ffd-8110-ed06532f12bd,0ca69cab-67bd-4c12-9190-8e1624623d84,2026-05-10,debit,CHQ/TATA POWER,-35700.73,I3780235,943043521538
b73e37ea-0f2d-4e07-a4d2-5945b4bbfd95,0edd7cca-7ae2-401a-a282-4a5fb38bcfe9,2025-02-02,debit,IMPS/HDFC BANK CREDIT CARD,-10106.1,S9057678,
2ee1281d-46c8-4415-894c-09f7df297015,74c72d2c-a9a9-49f9-86a3-e0d68e3a497d,2025-08-01,credit,UTIL/HELIOUS MUTUAL FUND,125896.12,R1671362,575592523805
c35a0b5d-fc16-49e0-9464-de169cf5d5b7,d5e8d4bb-6cf5-4bf3-8b44-ba71a28c5c3b,2024-03-05,debit,POS/HSBC MUTUAL FUND,-36280.83,R4529712,
14c4a43d-e82d-4ccd-b973-6818b7ebc873,1dcd9b72-6467-4706-a221-bf5b9d6359d7,2025-02-13,debit,CHG/BHIM UPI,-41420.56,S4589340,982847132550
5e0aba1c-b62e-48ca-867c-9a311505408a,90283227-38c1-4212-a1bf-891a41fda1b8,2024-02-12,credit,IMPS/FLIPKART,950.67,S7746632,
b4ffbdd4-7c0f-4974-87c6-49218ab92039,89b3b805-507e-4432-92a8-8ff9bcc64c3b,2026-08-11,debit,IMPS/IRCTC,-9976.09,N3216119,350410765907
3f78337e-80d6-492c-97ab-155d0ecf16b3,a9e2adb2-12dd-4d92-a9d3-e9b2958648a3,2024-03-02,credit,IMPS/FRANKLIN TEMPLETON,105424.55,U2625575,
22a0660f-bece-4146-b33d-68f8f27f78f8,1aaf469e-2d49-4387-8efc-d82e3f286544,2026-07-10,debit,"NEFT/Chanda, Mander and Ratti",-4158.75,U4249934,580005664536
962b2f94-55a2-4179-bf9f-c66d5f6197c2,cbc4e3a6-84ae-4ab0-82a4-724df3f415b8,2025-01-02,debit,CHG/ORIENTAL INSURANCE,-49832.81,U2712304,148516970574
4d06b87b-a99b-4ae0-bfd9-4307287ed2b8,dec1a6d7-1617-4c50-b1fc-8d310ad9235d,2024-10-03,credit,ATM/ADANI ELECTRICITY,695.56,S6978998,149124188160
dfcd5136-237c-4dd5-a8cc-d0a3e997a53c,ee9c52ef-a5ab-4486-be0c-0be93f5e45bc,2025-10-10,debit,"REF/Saran, Din and Trivedi",-19130.38,I7152339,309231757680
228d4c35-d248-472f-8055-aedd8a927594,5768d04e-51b0-4074-9dcb-05c5ded6c3e4,2024-05-05,debit,POS/TATA MUTUAL FUND,-12795.1,S1522343,102407565976
07c0544b-1e7e-4d6b-9a6c-bd24cb2abde0,1b889ac1-ab6f-455e-8f6f-e9fead68faf9,2024-11-13,debit,IMPS/HDFC LIFE,-492070.87,T5079751,
28b8f751-eb3c-4555-b6b7-03a90319e3ea,8692da73-d7ca-492b-8549-3627ac4fa947,2025-09-16,debit,RET/SBI LIFE,-26192.76,T9647844,
fc61512c-cc45-4f32-a5c9-8942c894341e,bb9813f9-df37-4c17-b4c4-139eac431df8,2025-03-27,debit,CHQ/ICICI BANK CREDIT CARD,-2470.75,R3515194,613289086993
81f0376b-eefd-413e-9381-4f83b63fab51,09f3add6-0c78-4a7c-a1c7-7a0300c53728,2024-07-16,debit,POS/AIRTEL PAYMENTS BANK,-24959.28,U6480422,299531623161
0a36cdb7-a3f2-4a67-8a6e-77a7ba1fa046,b441f196-9245-4a75-b8a9-a0148eed5afe,2026-03-21,credit,DEP/SAMCO MUTUAL FUND,276888.67,U9951877,125560825709
d513c889-ef90-4f6d-a06e-5955a5d63070,d3b1c424-b318-4ada-88a6-a1638acba296,2024-04-01,debit,REF/LIC OF INDIA,-376426.16,I2905073,326815970287
3baf5dbb-76c8-404c-92a9-6da5062b424e,e7f3f167-537c-4ac6-a00b-2b0a7784efcf,2024-02-19,debit,FT/MIRAE ASSET,-36048.41,T4685990,
70bf6e28-e315-4859-a70b-3e1ce69f090f,ee60e44b-a979-4e23-aadf-3d8a7f4a67fb,2026-09-01,credit,REV/BAJAJ ALLIANZ GENERAL,166440.72,,899409822915
abfc2b4e-157d-4322-a3e1-dc5e6d956270,49eaa4b6-a74e-4b2d-8876-11bbfc10ad81,2026-08-18,debit,RET/GOOGLE PAY,-40275.98,U5615140,461502220444
751b0eec-446d-4672-9948-0ba75313fa00,5aa36ef2-b89a-46bf-840d-3d8d46fa0e5e,2024-01-24,debit,SAL/Chana-Mane,-35609.63,T8392161,768445789651
38a0fb74-bf26-4783-9e9d-41e648791fd2,69944fb0-b819-48a7-a977-820b99dfac36,2024-06-17,credit,FT/BPCL,444445.6,U8689551,
9f935f97-f962-41fe-bfe6-38e8bfce7072,26b376b0-2e9f-4c72-acaa-d15fabd8be95,2025-06-06,debit,UTIL/BAJAJ FINANCE LTD,-449826.52,U1716287,504481679666
5a2caa5f-f91d-45ce-8c53-1e8fe0e1e540,c822b274-6f2b-4dfd-8832-59afc4cf8df8,2025-07-05,debit,WDL/AXIS BANK CREDIT CARD,-463887.41,T7984072,735370097295
96898e58-3c1a-4f1d-ab43-a72f0f66ad8d,9375b277-01be-4508-ab0b-61369e2a2c50,2026-01-23,debit,UPI/TATA AIG,-49102.77,R8914478,204683351590
69800bae-95cd-45eb-9359-f11cef999c10,b3c8515b-7921-458c-811a-d9d48b80cf40,2026-04-18,credit,RTGS/BSNL,7819.57,R6054635,286530361798
5fcf88db-123e-4c1a-b697-202049d02a0b,9f009d92-c5f2-486c-a1bd-941c109d7b22,2024-01-10,credit,LOAN/Keer-Choudhary,45797.77,U2944619,
8993797d-894a-4848-a810-d97e9adeebee,ca4c3e95-608f-47e6-bcf3-0b2cc3383a48,2024-10-29,debit,SAL/PAYTM MONEY MUTUAL FUND,-46780.52,N5806483,
955b2c8b-a83e-4454-ab27-2167ecfbbd1a,9bcfb407-b326-405e-8012-f2ea7a1da780,2025-08-18,credit,DEP/Gera PLC,35386.01,S6928073,926058678472
93f66862-51b5-46cc-871b-471dfdf03ff9,9b43cf17-03c1-4c26-96be-fecbaa734f80,2024-04-13,credit,REV/FRANKLIN TEMPLETON,197958.98,I3404538,786412295400
457fc4d0-9ded-408b-b06e-550f6150f7c9,4bfc4aa1-7200-472b-9195-d15d74754200,2024-01-21,credit,"IMPS/Bakshi, Ranganathan and Sen",104513.38,N1923865,506619513361
4f4a4528-cebd-417a-b174-859efb195734,0bf2535b-ab76-4a6f-b002-1f44dd1bb892,2026-08-28,debit,INT/SBI CARD,-36070.26,R9939119,614643506631
8cd39425-8c19-4b54-8aa3-34faf7d0443b,cc6d3912-1975-467b-b3bc-cac098250994,2025-11-26,debit,UPI/Bawa and Sons,-112402.38,S1161621,745971337537
5ecf9c1c-92e7-4853-b9c6-dc462985357d,50827a30-af16-4c24-99fb-cc72d6888c45,2026-06-29,debit,NEFT/BPCL,-17542.01,R6797319,216354316294
28390af3-1596-4808-a1b1-d89a0d81d188,c822b274-6f2b-4dfd-8832-59afc4cf8df8,2026-06-18,debit,TFR/SUNDARAM MUTUAL FUND,-10006.24,T5291989,485687301927
de201be4-b200-4bc2-b979-a274c6180b43,1b889ac1-ab6f-455e-8f6f-e9fead68faf9,2025-08-11,debit,UPI/GOIBIBO,-334377.4,,629487625266
289be6f5-70c7-4957-af74-ea6f694b8463,62a459c9-0767-455d-b996-8ef6cd4b80eb,2026-04-02,debit,INT/BILLDESK,-20244.1,R7042222,
6d48c557-6e73-4cda-ad63-9ff14db15ca1,3a1d732e-d1dd-40f2-b5d3-7ce665e98f74,2025-09-06,debit,WDL/TATA AIG,-283163.89,I4111859,614388324491
9d71a1b2-04fa-4c6e-8e3f-1c8031f22c85,8324b14b-4484-4493-9550-0fe71832961b,2024-01-03,credit,CHG/Bhatnagar-Deep,27376.19,R3626620,406939037126
c1afce81-bfdd-4947-b38e-004898ee88d2,39df5c0a-2aee-473e-a108-0256cfbde586,2025-11-03,credit,WDL/UBER INDIA,12781.59,S4673563,247926899983
7bfd46e2-6897-44d6-bdac-e1d08fa34d09,64a13552-008b-46f0-9a21-782603988644,2024-08-31,credit,DEP/NEW INDIA ASSURANCE,367183.44,S5635338,496712609978
30e64863-f04c-4714-ac2d-253a6ec3eb5d,4e852020-d606-4d9b-a77f-dffdd30cc4f5,2026-08-13,debit,RET/UNITED INDIA INSURANCE,-45699.19,N9128163,195755033541
d303695d-ab4f-470e-b20f-647054852314,a7a6e3bf-65c8-432e-a9ad-2edf49b96e77,2025-01-26,credit,INT/BESCOM,154392.84,R9563827,625028810016
7befd6b3-2b92-46c9-a496-e03fbece5942,dfc3c466-3dba-422b-9b18-048e6a572be1,2026-01-11,debit,UPI/HPCL,-77365.4,I1742166,721891093426
d0007576-1d66-4125-97ac-83762c8d7bfa,74d03b2f-ebbc-4688-a681-dadc8851b80b,2024-12-31,debit,RTGS/TATA MUTUAL FUND,-4549.64,N7412108,
160ff0eb-46d8-41a8-97c6-4b6416f57e6e,fa45e08c-ff79-4f4b-8be1-f89c44b35eda,2025-01-01,debit,DEP/PAYTM MONEY MUTUAL FUND,-340416.55,U3638746,
bfd9c956-28b4-4cd4-be0c-a7eb7630f544,6db6c590-7d4f-44c7-b4a9-a34280c8310d,2026-06-27,credit,RTGS/TNEB,35230.67,S6997363,
6cf7ede3-10ac-4fff-bd3e-14b378acd742,02243393-7eb5-468c-94fb-a9a7c7649f7a,2024-07-31,debit,IMPS/PAYTM MONEY MUTUAL FUND,-14609.84,S7878796,318332249474
73d8162a-f136-4373-b662-b77ffc690423,714f968f-19e3-459c-9e50-e06a3f73d146,2025-11-29,credit,RET/GOIBIBO,231935.5,N1483344,569927358436
93fffb1c-b38b-4434-81b9-352f388d034e,c48ca828-9cc2-4e4c-bfc3-f9b5c2500405,2026-06-20,credit,POS/AXIS BANK CREDIT CARD,415426.29,U3035554,426522596697
a85e2f04-8260-442a-88bf-9aeb6ae1779e,5b8aee27-2795-44bd-a142-6145d11609cf,2026-04-17,debit,CHQ/GOOGLE PAY,-35966.24,R4029173,
23bd5968-f1a9-4186-845f-3605ff47a1fe,8e9df644-0aa6-4d41-a6c1-d1e39bffccf0,2025-03-26,debit,DEP/SBI CARD,-41798.11,R2054868,218295709800
87ac26b7-97fd-4c43-9e98-a5ab4c73ff60,c9ae69c7-7998-488e-90e9-a5b8cb8f421f,2024-03-30,debit,"WDL/Raval, Srivastava and Joshi",-365737.74,I9309536,333693328215
2c069e24-2dac-4f78-8b44-f21932e09a33,22d3b229-fdeb-4531-8988-1a8f710747bb,2024-12-12,credit,NEFT/FRANKLIN TEMPLETON,7313.52,I6331975,
7364d159-1722-4668-b5db-394f79aefd0c,3ecdb1c4-7e03-4f36-b0d6-6fc0418fe89c,2025-10-01,credit,ATM/BSNL,26316.04,N5573780,586650410365
b0803ae4-c072-434f-87e9-59cb2035226a,f120a23c-605b-4ca5-a412-752ee027bdb1,2026-06-10,credit,UPI/MAHINDRA MANULIFE,386248.51,U2059656,639698821491
418d0589-860c-4e53-bcab-c72b15227ebc,ef81389e-e2c8-48f5-82e5-d91a977e838b,2025-02-18,debit,EMI/BESCOM,-49932.12,,448480682235
e407bac1-70c1-4851-ad9c-97d4b37c0ce7,ae3bff35-d96f-4a24-927f-d342e9282971,2024-07-05,credit,UPI/L&T MUTUAL FUND,287634.03,S7270689,285184043217
352188f3-1c64-4e92-b72c-b9d92d51b06e,09c10c88-e16e-447f-b306-9bd8aa6e7d93,2025-07-23,debit,EMI/PAYTM MONEY MUTUAL FUND,-24612.91,I6177990,145716346520
7db424b9-d536-4b40-91f3-2d72664a1f1a,62bf913b-3db1-4874-a293-54c8826ef87e,2026-03-28,debit,IMPS/Choudhary PLC,-474572.74,U9492277,978110334693
cd3148dc-fb3f-4b38-812c-ddca33708ae0,e3d6a17f-19dc-437b-b87f-493ee5593231,2024-12-10,credit,FT/KSEB,5038.0,N7596006,
70caaf1d-f367-484d-a21b-f28763708890,981f68a5-0e4b-4a99-9569-f4bc296f7b31,2025-09-23,debit,CHG/Khare Ltd,-12372.93,U6497087,308790697071
a297a4b6-adf1-4dbd-8adb-1c6bee02c27e,48d33285-fee5-4eba-bc34-71023463d67e,2024-10-27,debit,UTIL/SELECTRICITY TWO PRIVATE LIMIT,-347983.82,N9292247,169988379829
8788e33e-57d4-4416-b465-60a5461c9844,ec89ee2e-8b28-4857-b204-62d1619e6b01,2024-08-27,debit,REF/PAYTM,-44189.92,N4472939,163666547281
d7799d29-a826-42aa-9caa-f8f6fe0fb569,e16a8579-862d-47e5-904d-8f79355bbf90,2026-08-26,debit,DEP/HSBC MUTUAL FUND,-39302.89,S1024893,651820379829
4699207f-2507-406d-bc9b-2b3f0591d9be,f553df86-6033-4a8c-a020-a28bc7e50794,2026-02-11,debit,SAL/MAKEMYTRIP,-32297.37,R6321913,607931839875
60c4e009-7dbe-4d13-8ead-f3ff7bedb0af,070a5824-ab5c-434b-b386-470c4d3ad8dd,2026-06-08,credit,REV/ICICI LOMBARD,4418.38,U5052687,844807707003
7fc73f91-f853-4b8c-80b1-92fd37df506e,1d1306d0-7146-471f-aacc-544ee5bea4d3,2026-07-11,debit,NEFT/GOOGLE PAY,-2705.23,T9750283,
6111e575-f14e-466b-baa1-8916ca4532a8,93c65463-aebf-4671-bee8-307b1dbbc953,2026-06-08,debit,DEP/INDIAN OIL,-305376.75,U8607683,239930701938
7e5c7b80-31fe-4e95-a112-b52da62ab777,bb6edffa-6151-40fc-b400-99fe8fcc55b7,2024-02-22,debit,NEFT/NATIONAL INSURANCE,-34194.57,S2066968,847459984205
aeeb67cd-29e2-4665-8123-780b59eb83bb,b457edf0-110b-4c81-9e97-6ce1a9dd5fc4,2025-06-03,debit,LOAN/ETMONEY MUTUAL FUND,-26365.02,R6892348,235081531380
fd245204-679c-4374-9b64-bb03a8ff195f,f6af3f60-db29-42f1-a181-77b0f59c57f7,2024-11-21,credit,REF/MSEB,13723.1,I8668734,223267746563
bdb686b6-4ca6-44b6-854a-3bd8c6f08a04,e421d29d-0fff-4991-9421-1dbb2738e0aa,2024-01-21,debit,TFR/ADITYA BIRLA SUN LIFE,-4856.02,N4105100,
bf8f6e1d-bf2f-4e77-8c71-c7c78d0641f8,a552e5f6-112a-429e-ba1f-59ed94265726,2025-01-31,debit,RET/DSP MUTUAL FUND,-26161.41,T7881350,466411191541
399a002b-9abb-4bac-945c-fbb8d2adf547,633a5753-203a-41b2-8204-3253a159db2c,2024-09-02,credit,ATM/MORE SUPERMARKET,212052.4,I1434741,
499fd89e-6013-47c3-bb82-17d10c67e176,3ccfe7dc-5771-4ce3-9824-7e2a7556a679,2024-08-08,debit,FT/OLA CABS,-3460364.99,N6102877,
45c18632-7ca5-4ef1-8e1d-d9b60315e991,73ee12b0-357f-4f69-ba90-4b0db4670350,2024-04-07,debit,DEP/BAJAJ FINANCE LTD,-18555.85,,
a2ca69d0-3f9b-4cb1-87dc-381fb1e6f437,0dd1d420-4bc6-48a5-a21d-660707983f85,2025-02-26,debit,CHQ/BARODA BNP PARIBAS,-24530.61,S4996867,720344504829
ad26a676-c0f3-4869-81db-8d97011e481b,311f6aa0-1e1a-4265-8e33-f281d0f1874d,2025-04-29,debit,RET/UTI MUTUAL FUND,-107848.96,T2829727,466770924433
5323d575-c567-4cbd-b12a-7a9dcb10780e,686d3e51-bafe-43a9-b367-a7c5fc455bfa,2024-07-12,debit,"REV/Sankaran, Som and Ranganathan",-144825.15,N8021784,805403793593
a19e804c-d7e8-491b-b56c-a9659f95617e,9b43cf17-03c1-4c26-96be-fecbaa734f80,2025-01-01,debit,POS/TATA MUTUAL FUND,-11470.95,S9989682,765471962354
368f8504-4471-45d3-be87-351246a46a66,07389c13-3832-4bc6-90e1-74598bf66e1a,2025-05-22,credit,WDL/CASHFREE,31426.22,T1084575,371458325418
d9c0c1c1-d33f-4b86-8b09-8bc7ad07db2f,60d7071c-300c-4ff4-9515-a41c4d1b0f9c,2025-09-16,credit,DEP/OLA CABS,299668.07,I2865068,640801653481
f8b1ffcd-72b8-45c4-8a96-9121d2878806,83b6eba9-0d63-4024-be74-a5c8ac353b8b,2025-12-26,debit,RET/CHOLAMANDALAM MS,-17926.5,N6152976,299796209290
a91e48ce-3695-44bb-9708-a3a1f67cd5bc,64a13552-008b-46f0-9a21-782603988644,2024-03-30,debit,LOAN/Pant LLC,-30592.23,,
df9810d2-b03d-4f9a-a4de-93a01f58fdef,93c65463-aebf-4671-bee8-307b1dbbc953,2025-08-22,debit,CHQ/BSNL,-35325.69,U1108435,506136538097
ca3eac60-e193-4f92-aa01-953fad596da2,74d03b2f-ebbc-4688-a681-dadc8851b80b,2025-11-20,debit,INT/SELECTION ELECTRONICS,-12021.33,R8712625,979033913402
23b63790-fd75-4b8b-b276-6e4190f5be9c,2063c40d-9085-48e6-8998-634d4ca7dc35,2024-04-13,debit,ATM/CCAVENUE,-454080.19,U3989802,295124682147
3f75a7f6-92a3-42cc-8cde-83afc015d0ce,84aea588-a248-4e1c-8b3d-401f9cef636b,2026-08-13,debit,"IMPS/Maharaj, Dara and Khatri",-31591.16,I4126796,
e7cda09e-963f-4b4a-b700-e65b70a240b7,b4fe3cb0-2d5d-41e8-a7cc-9797474d741e,2024-03-06,debit,TFR/KSEB,-41923.2,N7679495,
502600e3-05fd-4e8d-9420-c4e249425994,cd9f6019-b20e-4f4b-aa5a-7a6caf0d9d2b,2026-09-03,debit,POS/FRANKLIN TEMPLETON,-3174.82,N1629990,122994108095
ee5fbf81-71a3-4cfe-82c1-3eefd7237f9e,222470a2-34c8-4e40-8918-6e8342d2a014,2025-08-06,debit,EMI/PETROL PUMP,-310691.84,I9144327,481906571402
98e8bc9d-7889-4f05-8648-57148f122961,cba311c1-d27f-469b-ba57-a013edf1f827,2026-06-02,credit,FT/PHONEPE,31096.77,U8369488,206126625457
354ad077-cb1a-4b73-8aee-dcfa64e24a00,d2e19cc0-637f-4ccf-a3e5-6b2d47a1b452,2024-09-10,credit,CHQ/AIRTEL PAYMENTS BANK,37794.43,I8429620,317524289686
1f90dc70-2199-47bf-be33-5efe7f77f29a,818b2460-e7aa-4e0e-8780-3d5f4de96f61,2025-10-05,debit,UPI/SBI CARD,-39820.95,N3912399,
e425e572-400c-487f-8160-d0bfba8fb333,c307e448-1347-4e63-b754-8b7d81fc0a45,2026-05-31,credit,WDL/HP GAS,37681.3,U7911114,365643975235
46f2cd0f-e255-4ba8-b543-d5ffcd28cc3d,3783cb87-5ced-440a-8c40-2f490407c4d0,2026-08-03,debit,FT/MAX LIFE,-33891.81,T5818560,945048233359
0b6e5d8c-287f-4046-b695-c9156e64568c,ca4c3e95-608f-47e6-bcf3-0b2cc3383a48,2025-01-09,credit,REF/UTI MUTUAL FUND,41327.83,T8898463,756571624676
cb704bd7-8439-4c36-8f50-1104253a5ca9,ddefc29a-1174-4c40-9107-ea949a48b98c,2026-01-16,credit,CHG/SELECTION ELECTRONICS,65866.2,T4032452,753479960690
d4db07a0-bb47-4e50-9084-b07a58e8c759,f31abfef-b14f-42ea-b2d8-cc6c1c18678a,2024-12-16,debit,WDL/NIPPON INDIA MUTUAL FUND,-122118.48,U5532279,
ad427939-b0d0-4ea1-9355-fb5f05ee20e9,7899d08c-a0e8-44ef-a5ad-a689b5ff2513,2025-11-05,credit,POS/SPENCER'S RETAIL,1367.83,N8416354,
506af93e-09a7-4e12-b4ff-4e7b662eb481,5c94ab92-244f-4521-a2c1-2d56a987e2ce,2024-11-30,debit,ATM/PETROL PUMP,-48340.42,N8935914,782706329941
8fabd067-f880-40fe-a7a4-ddbfdaf32471,818b2460-e7aa-4e0e-8780-3d5f4de96f61,2025-09-20,credit,SAL/SPENCER'S RETAIL,342465.63,U3795252,617798755199
3c4672df-0e48-4509-b653-f1afe829f54f,cac94e09-5c3b-4385-a88b-c666d6be0ce5,2024-11-06,debit,UPI/PHONEPE WEALTH,-29724.84,U3623715,137855190627
d35ee588-7e34-45d0-876e-43cc97666426,fbfd37ca-f47f-483c-8cad-976e152dca17,2025-11-20,credit,UTIL/SPENCER'S RETAIL,139330.51,,764308905861
f9bdaf7a-34ab-4931-9fab-6f725762087e,0eb926b4-8ea9-4fab-83ad-f7bdbbad70cc,2024-04-02,debit,SAL/TATA AIG,-49907.7,N5428303,
61b8946e-be60-42d8-bd4c-639e910bdcf7,819fd155-48d9-4248-82fa-1593873e0c86,2026-07-23,debit,WDL/GOOGLE PAY,-22424.63,S6383665,492702754277
7ae9254e-47e2-4572-ac8d-3f7bac1fdcf9,b8de5b74-31b1-475b-8a8e-c5fa403afb35,2025-01-01,credit,CHG/INDIAN OIL,48819.25,R4446608,822637661321
64eef890-c6bb-4678-a79c-00a94fac2f2d,9f009d92-c5f2-486c-a1bd-941c109d7b22,2025-02-28,debit,FT/Dua-Madan,-11758.33,T1864211,573793039622
5326b518-a21a-4810-9a6f-58d52a49f35f,f4ca551c-2b6e-46d5-a5d5-860c2621dc54,2026-05-18,debit,ATM/NAVI MUTUAL FUND,-12401.48,N7158533,
68adb235-2624-4422-9e8d-968a925353d6,f4ca551c-2b6e-46d5-a5d5-860c2621dc54,2025-03-17,debit,WDL/Suresh Ltd,-2295.67,R5191226,
6118c536-4540-475e-92c3-ef388e87d985,a7fca901-10fa-4890-999f-4021f1281941,2025-12-15,debit,"IMPS/Sanghvi, Sanghvi and Arya",-40062.6,,
49991ba4-bbb4-478c-b0f2-c92cda6760f8,d0381996-1b03-42e6-b8cc-d478c21d3edc,2024-01-08,credit,TFR/IFFCO TOKIO,42032.44,U6390461,908664203455
4ab39671-9d2f-4a11-8196-3e05f60c08af,13a5e2ac-f3c8-42f5-851f-4d86b5edf6ed,2024-06-28,credit,"TFR/Ravel, Varma and Kata",22209.7,U9843165,383916574574
833bd68c-e8b9-4e57-b110-64c51be13453,f717203b-9412-496a-a238-94da7af16031,2025-03-11,credit,CHQ/OLA CABS,11414.7,S7869353,
19df8b88-0ce1-4bd3-b4a4-24da98bf0d05,819fd155-48d9-4248-82fa-1593873e0c86,2025-04-24,credit,UTIL/ICICI BANK CREDIT CARD,22182.41,U3935515,527934858189
dcd5afe7-7ba7-44d6-af46-846cf361ab80,5d6f969e-a684-49ca-afe7-32477858b4ac,2024-04-23,debit,POS/SELECTRICITY TWO PRIVATE LIMIT,-7073.42,I6937258,
471f49fe-7662-4e2a-87e1-7d583ddd75ed,3783cb87-5ced-440a-8c40-2f490407c4d0,2024-11-04,debit,FT/DMART,-25097.31,I5875237,423946109344
bd168896-f138-463a-8dc0-a36e0a7f732b,80d4455f-a4ef-413c-b2a5-f1a95acec130,2024-07-07,credit,INT/Dube and Sons,24280.15,U5194104,854669525274
a86f6021-265a-4281-aae9-794606673fd2,06f5aeff-7e1f-4e81-9463-8704a27e1e8c,2024-10-07,debit,RET/IXIGO,-247772.11,N9862903,
1ba740cb-a8b2-4886-aa83-aefee62e345a,cf2663b0-5ac1-4589-ac30-6fe975ddd431,2025-09-20,credit,RET/YATRA,35165.91,N1130946,716869333972
b9cc2e27-11ab-4a88-a2ed-625172a16200,a438dc73-db23-4a56-8b7e-3e2b34382d0d,2025-04-02,credit,LOAN/LIC OF INDIA,406769.71,T4999401,
ef1d7286-a452-46aa-a89e-650b7196a08c,d0381996-1b03-42e6-b8cc-d478c21d3edc,2026-05-26,debit,UTIL/HP GAS,-117439.36,I4946830,
b98b1e8e-a16f-4835-859f-bbad442fa0dc,0f034982-f33d-47a7-a6cc-ad026808ee1b,2026-08-24,debit,SAL/Gokhale-Thaker,-12805.9,N5398157,665360398058
39966729-9999-45bd-8862-8a845ac2bc24,3aab9fb8-43ad-4ab6-a634-d185eb9c48a3,2024-04-27,debit,IMPS/ORIENTAL INSURANCE,-6340.65,R2148565,927823423881
6ab3c263-aaa9-4ad1-9118-0b537f547fc4,cce9b8e1-50cf-48cb-8679-13fc9046710d,2025-01-01,credit,IMPS/BPCL,388250.59,S5229508,
58b95e6d-64e8-4aab-8735-ae4d1e939456,a85adc0c-4fd5-4f21-b866-e2b283360df9,2024-06-28,debit,UPI/PAYTM MONEY MUTUAL FUND,-45813.83,R5042138,250366483335
8f7c3d7a-cb97-4bf6-a42f-56abe3647844,c56a6f4c-a210-41d8-a80a-eb6e0d3cae3b,2024-08-26,debit,IMPS/SBI MUTUAL FUND,-23948.65,N6466572,539818423332
69189dcf-efaa-4641-b346-4dc744508f14,63d55076-1f71-42e5-a5f4-6f94e73a65f0,2026-02-15,debit,TFR/INDANE GAS,-82126.38,U3113346,
3aae96db-8c00-4c3b-8bc2-727f4b7af3b8,c3edd364-f1da-42e9-b9af-7cfdbc34c750,2025-05-01,credit,UPI/Mistry PLC,42576.22,S7662606,142144027806
554f0ce7-4af7-43e2-bb61-ee8f2ba9a4b4,fbe3ea32-3707-4db3-a7bd-b7781114c747,2024-01-24,credit,DEP/TATA AIA,38307.48,N3616320,386265858275
aa687b5f-593b-42ef-8139-83b067642bf5,73c85f5d-9ae1-476e-ada5-0ce1230e121c,2025-01-25,debit,"RTGS/Sura, Chand and Raman",-20479.62,T9624514,299136804416
34ffb81d-7bab-4e0b-be25-293643a89c24,be94d7a5-e357-487b-92b5-d795f7b490c9,2025-01-13,debit,TFR/SPENCER'S RETAIL,-31570.96,R8868575,872021534313
389afe0a-66a7-4a8a-897e-ccd238bf3e38,50dff58d-ba74-43a0-89d8-258270fc4c32,2025-07-18,debit,FT/KOTAK MAHINDRA BANK CARD,-4680.64,R4011912,
74bd0101-8573-4fda-98a1-97cb3503341c,96abed0c-1551-411b-a83f-f6427cf7ac84,2025-12-11,debit,RET/SPENCER'S RETAIL,-1533.32,I7442303,
e9045a5e-a5f2-4c12-8cab-f12f1712d1b2,bacbe736-3f7c-414d-9f59-d149752a9d96,2024-07-11,debit,CHQ/AMAZON INDIA,-118811.3,U8982408,
573b6c1c-f84f-4430-8132-26e0f203b8fb,ebae3bf8-5a92-44d2-9924-43dcc6bc961a,2025-12-05,debit,POS/RELIANCE DIGITAL RETAIL LTD,-21843.37,N4871766,502071382407
11a76c7f-f43d-4324-9035-6c3a5b6b95c6,7cb78858-4006-48e1-8ab4-b1d296b2224c,2024-09-02,debit,WDL/Murty PLC,-288.35,I1492090,745848352765
b6078aa5-4ccc-485f-b994-1205d581dac2,c5bb820a-a3df-46aa-ba10-58870e86e2dc,2024-04-07,debit,CHG/KOTAK MUTUAL FUND,-47418.45,R9168542,971630763455
6df68618-6be1-4aba-bf7c-aea0f5bcf6c9,cb0ef648-9132-44a2-a2ab-4a3ed06ab4df,2024-10-29,debit,CHG/Sule-Shankar,-324525.06,I6885728,
0a5ea51c-8318-4ccd-9968-6ce57fab974f,cbc4e3a6-84ae-4ab0-82a4-724df3f415b8,2026-03-14,debit,CHQ/INDANE GAS,-19707.57,T7592670,997338288168
ce276a88-cfe7-4ff9-a948-43002e87396d,9abba1d2-2a03-4da6-a91d-9d323065ae1e,2024-07-18,debit,RTGS/BHARAT GAS,-372292.77,S7596088,218672822774
65416624-e5a7-4f3b-88f5-66be1112a4f1,b4028684-7853-40f4-ae5b-af515b3b04d1,2024-04-30,debit,SAL/Cheema Inc,-44315.93,T4324161,156810076395
8a146143-1ed3-4127-9724-d1f31e9dfd3c,d57c11fe-b54d-4c2b-b3bb-b3c17780f0f3,2024-05-28,credit,RET/BARODA BNP PARIBAS,25280.69,U6077330,557124899375
daaf44cd-73cf-45cf-891a-d3f431c789a2,52dd105a-f828-4d55-9ad6-f88518b3d189,2025-01-07,credit,UTIL/UTI MUTUAL FUND,7295.67,T1549102,776728193304
