reconciliation_id,transaction_id,status,reconciled_date
REC000659,TXN000659,reconciled,2025-09-10
REC000660,TXN000660,reconciled,2025-09-20
REC000661,TXN000661,reconciled,2026-06-05
REC000662,TXN000662,reconciled,2026-08-20
REC000663,TXN000663,reconciled,2026-03-25
REC000664,TXN000664,unreconciled,
REC000665,TXN000665,reconciled,2026-06-11
REC000666,TXN000666,pending,
REC000667,TXN000667,unreconciled,
REC000668,TXN000668,unreconciled,
REC000669,TXN000669,reconciled,2026-08-08
REC000670,TXN000670,reconciled,2026-09-02
REC000671,TXN000671,unreconciled,
REC000672,TXN000672,reconciled,2026-08-06
REC000673,TXN000673,pending,
REC000674,TXN000674,reconciled,2026-08-16
REC000675,TXN000675,reconciled,2026-04-25
REC000676,TXN000676,reconciled,2026-06-05
REC000677,TXN000677,reconciled,2025-11-06
REC000678,TXN000678,reconciled,2026-08-12
REC000679,TXN000679,reconciled,2026-04-11
REC000680,TXN000680,reconciled,2026-01-21
REC000681,TXN000681,reconciled,2026-01-05
REC000682,TXN000682,pending,
REC000683,TXN000683,reconciled,2026-07-31
REC000684,TXN000684,reconciled,2025-10-24
REC000685,TXN000685,reconciled,2026-07-09
REC000686,TXN000686,pending,
REC000687,TXN000687,reconciled,2025-11-07
REC000688,TXN000688,unreconciled,
REC000689,TXN000689,reconciled,2026-08-14
REC000690,TXN000690,pending,
REC000691,TXN000691,unreconciled,
REC000692,TXN000692,reconciled,2026-06-12
REC000693,TXN000693,reconciled,2026-06-16
REC000694,TXN000694,reconciled,2026-04-12
REC000695,TXN000695,reconciled,2026-05-19
REC000696,TXN000696,reconciled,2026-06-09
REC000697,TXN000697,reconciled,2026-05-28
REC000698,TXN000698,reconciled,2026-04-12
REC000699,TXN000699,reconciled,2026-06-09
REC000700,TXN000700,reconciled,2026-08-10
REC000701,TXN000701,pending,
REC000702,TXN000702,reconciled,2026-06-17
REC000703,TXN000703,unreconciled,
REC000704,TXN000704,reconciled,2026-07-16
REC000705,TXN000705,reconciled,2026-04-11
REC000706,TXN000706,unreconciled,
REC000707,TXN000707,reconciled,2025-10-28
REC000708,TXN000708,reconciled,2025-10-03
REC000709,TXN000709,unreconciled,
REC000710,TXN000710,unreconciled,
REC000711,TXN000711,reconciled,2026-05-28
REC000712,TXN000712,pending,
REC000713,TXN000713,unreconciled,
REC000714,TXN000714,reconciled,2025-09-21
REC000715,TXN000715,unreconciled,
REC000716,TXN000716,pending,
REC000717,TXN000717,unreconciled,
REC000718,TXN000718,pending,
REC000719,TXN000719,reconciled,2026-08-12
REC000720,TXN000720,reconciled,2025-08-25
REC000721,TXN000721,unreconciled,
REC000722,TXN000722,reconciled,2026-03-13
REC000723,TXN000723,reconciled,2026-04-22
REC000724,TXN000724,unreconciled,
REC000725,TXN000725,reconciled,2026-06-23
REC000726,TXN000726,unreconciled,
REC000727,TXN000727,reconciled,2026-09-01
REC000728,TXN000728,pending,
REC000729,TXN000729,reconciled,2026-03-19
REC000730,TXN000730,unreconciled,
REC000731,TXN000731,unreconciled,
REC000732,TXN000732,unreconciled,
REC000733,TXN000733,reconciled,2026-08-25
REC000734,TXN000734,unreconciled,
REC000735,TXN000735,reconciled,2026-07-16
REC000736,TXN000736,reconciled,2025-11-11
REC000737,TXN000737,reconciled,2026-06-27
REC000738,TXN000738,reconciled,2026-06-04
REC000739,TXN000739,pending,
REC000740,TXN000740,reconciled,2026-06-14
REC000741,TXN000741,reconciled,2025-09-29
REC000742,TXN000742,reconciled,2025-09-29
REC000743,TXN000743,reconciled,2025-12-02
REC000744,TXN000744,reconciled,2025-11-15
REC000745,TXN000745,reconciled,2026-06-30
REC000746,TXN000746,reconciled,2025-09-29
REC000747,TXN000747,reconciled,2026-09-01
REC000748,TXN000748,unreconciled,
REC000749,TXN000749,unreconciled,
REC000750,TXN000750,reconciled,2026-02-01
REC000751,TXN000751,pending,
REC000752,TXN000752,reconciled,2026-05-19
REC000753,TXN000753,reconciled,2026-07-13
REC000754,TXN000754,unreconciled,
REC000755,TXN000755,reconciled,2026-07-23
REC000756,TXN000756,reconciled,2026-01-30
REC000757,TXN000757,reconciled,2026-08-16
REC000758,TXN000758,reconciled,2026-03-22
REC000759,TXN000759,pending,
REC000760,TXN000760,unreconciled,
REC000761,TXN000761,reconciled,2025-09-15
REC000762,TXN000762,reconciled,2026-03-25
REC000763,TXN000763,reconciled,2026-03-09
REC000764,TXN000764,unreconciled,
REC000765,TXN000765,unreconciled,
REC000766,TXN000766,reconciled,2025-10-09
REC000767,TXN000767,reconciled,2025-09-18
REC000768,TXN000768,reconciled,2025-11-01
REC000769,TXN000769,reconciled,2026-05-17
REC000770,TXN000770,reconciled,2025-12-27
REC000771,TXN000771,reconciled,2025-08-15
REC000772,TXN000772,reconciled,2026-02-28
REC000773,TXN000773,reconciled,2025-12-24
REC000774,TXN000774,reconciled,2025-10-01
REC000775,TXN000775,pending,
REC000776,TXN000776,reconciled,2025-09-14
REC000777,TXN000777,reconciled,2026-07-03
REC000778,TXN000778,unreconciled,
REC000779,TXN000779,reconciled,2026-04-03
REC000780,TXN000780,reconciled,2026-06-09
REC000781,TXN000781,unreconciled,
REC000782,TXN000782,reconciled,2025-10-28
REC000783,TXN000783,reconciled,2026-05-26
REC000784,TXN000784,reconciled,2026-01-10
REC000785,TXN000785,reconciled,2026-03-26
REC000786,TXN000786,reconciled,2025-08-22
REC000787,TXN000787,reconciled,2026-05-24
REC000788,TXN000788,reconciled,2026-08-04
REC000789,TXN000789,reconciled,2026-01-25
REC000790,TXN000790,reconciled,2026-01-24
REC000791,TXN000791,reconciled,2025-09-05
REC000792,TXN000792,reconciled,2026-03-20
REC000793,TXN000793,reconciled,2026-02-10
REC000794,TXN000794,unreconciled,
REC000795,TXN000795,reconciled,2026-08-08
REC000796,TXN000796,reconciled,2026-08-17
REC000797,TXN000797,unreconciled,
REC000798,TXN000798,reconciled,2025-11-04
REC000799,TXN000799,reconciled,2025-08-30
REC000800,TXN000800,reconciled,2026-03-13
REC000801,TXN000801,reconciled,2025-12-15
REC000802,TXN000802,reconciled,2025-08-09
REC000803,TXN000803,reconciled,2026-06-18
REC000804,TXN000804,unreconciled,
REC000805,TXN000805,reconciled,2026-08-15
REC000806,TXN000806,pending,
REC000807,TXN000807,reconciled,2026-08-01
REC000808,TXN000808,reconciled,2026-06-22
REC000809,TXN000809,reconciled,2025-12-27
REC000810,TXN000810,pending,
REC000811,TXN000811,pending,
REC000812,TXN000812,reconciled,2026-07-14
REC000813,TXN000813,pending,
REC000814,TXN000814,unreconciled,
REC000815,TXN000815,unreconciled,
REC000816,TXN000816,pending,
REC000817,TXN000817,reconciled,2026-03-17
REC000818,TXN000818,reconciled,2026-06-24
REC000819,TXN000819,unreconciled,
REC000820,TXN000820,reconciled,2025-11-07
REC000821,TXN000821,reconciled,2026-01-30
REC000822,TXN000822,pending,
REC000823,TXN000823,reconciled,2025-08-29
REC000824,TXN000824,reconciled,2026-09-03
REC000825,TXN000825,reconciled,2025-12-12
REC000826,TXN000826,reconciled,2026-07-18
REC000827,TXN000827,reconciled,2026-02-19
REC000828,TXN000828,reconciled,2025-12-11
REC000829,TXN000829,reconciled,2026-03-05
REC000830,TXN000830,reconciled,2025-11-09
REC000831,TXN000831,reconciled,2025-09-16
REC000832,TXN000832,reconciled,2026-05-22
REC000833,TXN000833,reconciled,2025-09-02
REC000834,TXN000834,reconciled,2026-02-04
REC000835,TXN000835,pending,
REC000836,TXN000836,reconciled,2026-05-16
REC000837,TXN000837,reconciled,2025-11-16
REC000838,TXN000838,reconciled,2025-12-02
REC000839,TXN000839,reconciled,2026-01-01
REC000840,TXN000840,reconciled,2026-03-06
REC000841,TXN000841,reconciled,2026-07-12
REC000842,TXN000842,reconciled,2026-07-10
REC000843,TXN000843,reconciled,2026-02-05
REC000844,TXN000844,reconciled,2026-03-31
REC000845,TXN000845,reconciled,2026-08-27
REC000846,TXN000846,reconciled,2025-12-10
REC000847,TXN000847,reconciled,2026-04-14
REC000848,TXN000848,reconciled,2026-04-19
REC000849,TXN000849,pending,
REC000850,TXN000850,pending,
REC000851,TXN000851,reconciled,2026-03-15
REC000852,TXN000852,unreconciled,
REC000853,TXN000853,reconciled,2026-08-06
REC000854,TXN000854,pending,
REC000855,TXN000855,reconciled,2026-04-13
REC000856,TXN000856,pending,
REC000857,TXN000857,reconciled,2026-07-15
REC000858,TXN000858,reconciled,2026-05-07
REC000859,TXN000859,unreconciled,
REC000860,TXN000860,reconciled,2026-05-09
REC000861,TXN000861,unreconciled,
REC000862,TXN000862,reconciled,2026-08-21
REC000863,TXN000863,reconciled,2026-03-24
REC000864,TXN000864,unreconciled,
REC000865,TXN000865,reconciled,2025-10-30
REC000866,TXN000866,reconciled,2026-05-14
REC000867,TXN000867,unreconciled,
REC000868,TXN000868,reconciled,2026-04-26
REC000869,TXN000869,reconciled,2026-08-07
REC000870,TXN000870,reconciled,2026-05-18
REC000871,TXN000871,reconciled,2025-10-28
REC000872,TXN000872,unreconciled,
REC000873,TXN000873,unreconciled,
REC000874,TXN000874,reconciled,2026-08-23
REC000875,TXN000875,reconciled,2026-09-11
REC000876,TXN000876,reconciled,2025-11-04
REC000877,TXN000877,reconciled,2025-10-04
REC000878,TXN000878,unreconciled,
REC000879,TXN000879,unreconciled,
REC000880,TXN000880,reconciled,2025-09-22
REC000881,TXN000881,unreconciled,
REC000882,TXN000882,reconciled,2026-05-05
REC000883,TXN000883,reconciled,2026-02-22
REC000884,TXN000884,reconciled,2026-08-15
REC000885,TXN000885,reconciled,2025-12-25
REC000886,TXN000886,reconciled,2026-08-08
REC000887,TXN000887,reconciled,2026-05-10
REC000888,TXN000888,reconciled,2026-01-23
REC000889,TXN000889,unreconciled,
REC000890,TXN000890,reconciled,2026-06-03
REC000891,TXN000891,reconciled,2026-06-09
REC000892,TXN000892,reconciled,2026-03-26
REC000893,TXN000893,reconciled,2026-08-27
REC000894,TXN000894,pending,
REC000895,TXN000895,pending,
REC000896,TXN000896,reconciled,2026-05-07
REC000897,TXN000897,reconciled,2026-04-22
REC000898,TXN000898,unreconciled,
REC000899,TXN000899,reconciled,2025-12-18
REC000900,TXN000900,reconciled,2025-10-28
REC000901,TXN000901,unreconciled,
REC000902,TXN000902,unreconciled,
REC000903,TXN000903,unreconciled,
REC000904,TXN000904,unreconciled,
REC000905,TXN000905,unreconciled,
REC000906,TXN000906,pending,
REC000907,TXN000907,reconciled,2026-01-19
REC000908,TXN000908,unreconciled,
REC000909,TXN000909,unreconciled,
REC000910,TXN000910,reconciled,2025-09-29
REC000911,TXN000911,reconciled,2026-06-26
REC000912,TXN000912,pending,
REC000913,TXN000913,unreconciled,
REC000914,TXN000914,pending,
REC000915,TXN000915,unreconciled,
REC000916,TXN000916,reconciled,2026-03-28
REC000917,TXN000917,unreconciled,
REC000918,TXN000918,unreconciled,
REC000919,TXN000919,unreconciled,
REC000920,TXN000920,reconciled,2026-08-15
REC000921,TXN000921,unreconciled,
REC000922,TXN000922,reconciled,2026-04-13
REC000923,TXN000923,reconciled,2026-08-05
REC000924,TXN000924,reconciled,2026-03-27
REC000925,TXN000925,unreconciled,
REC000926,TXN000926,reconciled,2025-09-15
REC000927,TXN000927,reconciled,2026-06-11
REC000928,TXN000928,reconciled,2026-04-14
REC000929,TXN000929,unreconciled,
REC000930,TXN000930,unreconciled,
REC000931,TXN000931,reconciled,2026-02-19
REC000932,TXN000932,reconciled,2026-07-12
REC000933,TXN000933,unreconciled,
REC000934,TXN000934,reconciled,2026-03-24
REC000935,TXN000935,reconciled,2026-01-11
REC000936,TXN000936,reconciled,2026-06-26
REC000937,TXN000937,unreconciled,
REC000938,TXN000938,reconciled,2026-05-23
REC000939,TXN000939,unreconciled,
REC000940,TXN000940,pending,
REC000941,TXN000941,unreconciled,
REC000942,TXN000942,reconciled,2025-11-27
REC000943,TXN000943,reconciled,2026-01-06
REC000944,TXN000944,reconciled,2025-10-01
REC000945,TXN000945,reconciled,2026-05-03
REC000946,TXN000946,reconciled,2026-06-03
REC000947,TXN000947,reconciled,2026-01-04
REC000948,TXN000948,reconciled,2026-06-30
REC000949,TXN000949,reconciled,2025-12-03
REC000950,TXN000950,reconciled,2026-02-12
REC000951,TXN000951,reconciled,2025-11-09
REC000952,TXN000952,pending,
REC000953,TXN000953,unreconciled,
REC000954,TXN000954,reconciled,2025-11-29
REC000955,TXN000955,reconciled,2026-04-03
REC000956,TXN000956,pending,
REC000957,TXN000957,reconciled,2025-08-28
REC000958,TXN000958,reconciled,2026-03-02
REC000959,TXN000959,reconciled,2026-05-05
REC000960,TXN000960,reconciled,2026-06-19
REC000961,TXN000961,reconciled,2026-06-05
REC000962,TXN000962,reconciled,2026-06-30
REC000963,TXN000963,reconciled,2026-01-04
REC000964,TXN000964,reconciled,2025-11-21
REC000965,TXN000965,reconciled,2026-09-09
REC000966,TXN000966,reconciled,2025-10-06
REC000967,TXN000967,pending,
REC000968,TXN000968,reconciled,2026-07-09
REC000969,TXN000969,unreconciled,
REC000970,TXN000970,reconciled,2026-03-24
REC000971,TXN000971,pending,
REC000972,TXN000972,reconciled,2026-01-04
REC000973,TXN000973,reconciled,2026-03-19
REC000974,TXN000974,reconciled,2025-12-31
REC000975,TXN000975,reconciled,2026-02-20
REC000976,TXN000976,reconciled,2026-01-31
REC000977,TXN000977,reconciled,2025-12-26
REC000978,TXN000978,reconciled,2025-10-08
REC000979,TXN000979,reconciled,2026-08-12
REC000980,TXN000980,unreconciled,
REC000981,TXN000981,reconciled,2026-05-06
REC000982,TXN000982,reconciled,2026-07-18
REC000983,TXN000983,reconciled,2026-03-09
REC000984,TXN000984,reconciled,2026-07-18
REC000985,TXN000985,reconciled,2025-09-07
REC000986,TXN000986,reconciled,2026-09-11
REC000987,TXN000987,reconciled,2026-01-16
REC000988,TXN000988,reconciled,2026-05-26
REC000989,TXN000989,reconciled,2025-11-19
REC000990,TXN000990,reconciled,2026-08-30
REC000991,TXN000991,reconciled,2026-03-29
REC000992,TXN000992,unreconciled,
REC000993,TXN000993,reconciled,2026-08-07
REC000994,TXN000994,unreconciled,
REC000995,TXN000995,reconciled,2026-07-28
REC000996,TXN000996,unreconciled,
REC000997,TXN000997,reconciled,2026-01-11
REC000998,TXN000998,reconciled,2026-02-06
REC000999,TXN000999,reconciled,2026-04-24
REC001000,TXN001000,reconciled,2025-10-11
REC001001,TXN001001,unreconciled,
REC001002,TXN001002,reconciled,2026-01-04
REC001003,TXN001003,reconciled,2026-02-11
REC001004,TXN001004,reconciled,2026-06-18
REC001005,TXN001005,reconciled,2026-06-13
REC001006,TXN001006,reconciled,2025-08-25
REC001007,TXN001007,reconciled,2026-07-04
REC001008,TXN001008,reconciled,2025-10-21
REC001009,TXN001009,reconciled,2026-06-30
REC001010,TXN001010,reconciled,2026-03-10
REC001011,TXN001011,reconciled,2026-06-21
REC001012,TXN001012,pending,
REC001013,TXN001013,unreconciled,
REC001014,TXN001014,reconciled,2026-05-02
REC001015,TXN001015,reconciled,2026-08-05
REC001016,TXN001016,reconciled,2026-08-23
REC001017,TXN001017,reconciled,2026-05-08
REC001018,TXN001018,reconciled,2026-08-30
REC001019,TXN001019,reconciled,2025-12-29
REC001020,TXN001020,pending,
REC001021,TXN001021,reconciled,2026-04-04
REC001022,TXN001022,reconciled,2026-08-30
REC001023,TXN001023,reconciled,2026-07-24
REC001024,TXN001024,reconciled,2026-06-10
REC001025,TXN001025,reconciled,2026-09-02
REC001026,TXN001026,unreconciled,
REC001027,TXN001027,unreconciled,
REC001028,TXN001028,reconciled,2026-02-13
REC001029,TXN001029,reconciled,2026-06-04
REC001030,TXN001030,reconciled,2025-11-23
REC001031,TXN001031,unreconciled,
REC001032,TXN001032,reconciled,2025-11-19
REC001033,TXN001033,pending,
REC001034,TXN001034,reconciled,2025-08-28
REC001035,TXN001035,pending,
REC001036,TXN001036,reconciled,2026-08-30
REC001037,TXN001037,reconciled,2026-04-15
REC001038,TXN001038,unreconciled,
REC001039,TXN001039,unreconciled,
REC001040,TXN001040,pending,
REC001041,TXN001041,pending,
REC001042,TXN001042,reconciled,2025-12-18
REC001043,TXN001043,reconciled,2025-12-07
REC001044,TXN001044,pending,
REC001045,TXN001045,reconciled,2026-07-18
REC001046,TXN001046,unreconciled,
REC001047,TXN001047,reconciled,2025-12-02
REC001048,TXN001048,reconciled,2025-09-15
REC001049,TXN001049,reconciled,2026-03-17
REC001050,TXN001050,pending,
REC001051,TXN001051,reconciled,2026-05-16
REC001052,TXN001052,reconciled,2025-12-19
REC001053,TXN001053,unreconciled,
REC001054,TXN001054,pending,
REC001055,TXN001055,reconciled,2026-05-15
REC001056,TXN001056,reconciled,2025-12-31
REC001057,TXN001057,reconciled,2025-12-16
REC001058,TXN001058,unreconciled,
REC001059,TXN001059,reconciled,2025-08-30
REC001060,TXN001060,unreconciled,
REC001061,TXN001061,reconciled,2026-07-01
REC001062,TXN001062,reconciled,2025-12-08
REC001063,TXN001063,reconciled,2026-07-17
REC001064,TXN001064,reconciled,2026-05-20
REC001065,TXN001065,unreconciled,
REC001066,TXN001066,reconciled,2026-01-17
REC001067,TXN001067,reconciled,2026-06-17
REC001068,TXN001068,reconciled,2025-08-26
REC001069,TXN001069,reconciled,2025-09-17
REC001070,TXN001070,reconciled,2026-07-18
REC001071,TXN001071,reconciled,2026-02-03
REC001072,TXN001072,reconciled,2026-08-19
REC001073,TXN001073,reconciled,2026-04-04
REC001074,TXN001074,unreconciled,
REC001075,TXN001075,unreconciled,
REC001076,TXN001076,reconciled,2026-08-12
REC001077,TXN001077,reconciled,2026-03-31
REC001078,TXN001078,reconciled,2026-04-13
REC001079,TXN001079,pending,
REC001080,TXN001080,reconciled,2026-08-09
REC001081,TXN001081,reconciled,2025-11-07
REC001082,TXN001082,reconciled,2026-06-28
REC001083,TXN001083,reconciled,2026-07-17
REC001084,TXN001084,reconciled,2026-04-17
REC001085,TXN001085,reconciled,2026-04-22
REC001086,TXN001086,reconciled,2026-04-03
REC001087,TXN001087,reconciled,2026-07-17
REC001088,TXN001088,reconciled,2026-05-01
REC001089,TXN001089,reconciled,2026-08-04
REC001090,TXN001090,reconciled,2026-01-14
REC001091,TXN001091,reconciled,2025-11-02
REC001092,TXN001092,reconciled,2025-10-28
REC001093,TXN001093,pending,
REC001094,TXN001094,reconciled,2026-02-27
REC001095,TXN001095,unreconciled,
REC001096,TXN001096,reconciled,2025-09-14
REC001097,TXN001097,unreconciled,
REC001098,TXN001098,reconciled,2026-09-07
REC001099,TXN001099,reconciled,2026-08-15
REC001100,TXN001100,unreconciled,
REC001101,TXN001101,reconciled,2025-08-24
REC001102,TXN001102,reconciled,2025-10-23
REC001103,TXN001103,reconciled,2026-08-18
REC001104,TXN001104,reconciled,2026-09-13
REC001105,TXN001105,pending,
REC001106,TXN001106,unreconciled,
REC001107,TXN001107,reconciled,2026-05-19
REC001108,TXN001108,reconciled,2025-08-28
REC001109,TXN001109,reconciled,2026-02-15
REC001110,TXN001110,reconciled,2026-06-24
REC001111,TXN001111,reconciled,2026-08-03
REC001112,TXN001112,pending,
REC001113,TXN001113,reconciled,2025-11-10
REC001114,TXN001114,reconciled,2026-06-20
REC001115,TXN001115,unreconciled,
REC001116,TXN001116,reconciled,2025-08-23
REC001117,TXN001117,reconciled,2025-10-07
REC001118,TXN001118,reconciled,2026-06-14
REC001119,TXN001119,unreconciled,
REC001120,TXN001120,reconciled,2026-05-21
REC001121,TXN001121,pending,
REC001122,TXN001122,reconciled,2026-07-05
